# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788368847393866539e+09,-4.315052554011344910e-02,-2.854576408863067627e-01,1.852761767804622650e-02,6.653772592544555664e-01,-4.454810619354248047e-01,9.593950584530830383e-03,-9.277160167694091797e-01,1.163500419623098026e-02,-2.737087052719928693e-01,1.392385748073543539e-02,5.678263523308171301e-01,-4.606317235065233717e-01,4.386968795300205670e-03,-7.982375829709322801e-01,2.462509256275292324e-01,1.315312678447595751e-01,5.034924768460790068e-01,1.000000000000000000e+00
1.788368847430314779e+09,-4.672116786241531372e-02,-2.803456187248229980e-01,2.186741493642330170e-02,6.765608787536621094e-01,-4.424514472484588623e-01,9.395576082170009613e-03,-9.385547041893005371e-01,1.010910200656134350e-02,-2.676050965133143222e-01,1.392385748073543539e-02,5.815594720378438609e-01,-4.606317235065233717e-01,5.912870984969842425e-03,-8.154039826047156936e-01,2.462509256275292324e-01,1.315312678447595751e-01,5.034924768460790068e-01,0.000000000000000000e+00
1.788368847475042582e+09,-5.433687940239906311e-02,-2.693080306053161621e-01,2.974231541156768799e-02,6.999106407165527344e-01,-4.354516267776489258e-01,8.865609765052795410e-03,-9.610964059829711914e-01,7.438773174639479180e-03,-2.599755855649661385e-01,1.430533302815284458e-02,5.968184939345402285e-01,-4.602502479591059625e-01,6.675822079804660802e-03,-8.318074311436642887e-01,2.516457508877087967e-01,1.310371896980345452e-01,4.842401588766225284e-01,1.000000000000000000e+00
1.788368847510252476e+09,-5.835290625691413879e-02,-2.634121179580688477e-01,3.431136161088943481e-02,7.119825482368469238e-01,-4.314509034156799316e-01,8.546222001314163208e-03,-9.727087020874023438e-01,4.768444342717614859e-03,-2.527275501640353639e-01,2.040894178683139160e-02,6.120775158312365960e-01,-4.598687724116885533e-01,6.675822079804660802e-03,-8.466849774929432471e-01,2.516457508877087967e-01,1.310371896980345452e-01,4.842401588766225284e-01,0.000000000000000000e+00
1.788368847554003954e+09,-6.679727882146835327e-02,-2.508950531482696533e-01,4.480895027518272400e-02,7.366830706596374512e-01,-4.223851263523101807e-01,7.820153608918190002e-03,-9.963796138763427734e-01,-5.722133211261137831e-04,-2.443350881208523617e-01,2.613107499809252943e-02,6.269550621805155544e-01,-4.575799191271840982e-01,7.057297627222069991e-03,-8.623254749370570238e-01,2.631997657593811435e-01,1.341002440818439556e-01,4.682051210473250902e-01,1.000000000000000000e+00
1.788368847590131760e+09,-7.120057940483093262e-02,-2.443026900291442871e-01,5.074699595570564270e-02,7.492223978042602539e-01,-4.173094928264617920e-01,7.438689935952425003e-03,-1.008359551429748535e+00,-5.531395437552433236e-03,-2.367055771725041780e-01,3.376058594644071320e-02,6.433585107194641495e-01,-4.568169680323492798e-01,7.057297627222069991e-03,-8.772030212863359822e-01,2.631997657593811435e-01,1.341002440818439556e-01,4.682051210473250902e-01,0.000000000000000000e+00
1.788368847634526491e+09,-8.057188987731933594e-02,-2.305876463651657104e-01,6.403400003910064697e-02,7.746222615242004395e-01,-4.060046672821044922e-01,6.734220776706933975e-03,-1.032343029975891113e+00,-1.163500419623098026e-02,-2.279316395819037666e-01,4.062714579995407860e-02,6.609063859006649722e-01,-4.530022125581751880e-01,7.057297627222069991e-03,-8.939879453727019865e-01,2.806207257509231168e-01,1.329648977518081976e-01,4.773578798770904408e-01,1.000000000000000000e+00
1.788368847670726299e+09,-8.555807918310165405e-02,-2.235185354948043823e-01,7.136858999729156494e-02,7.874315381050109863e-01,-3.997681140899658203e-01,6.461526732891798019e-03,-1.044261217117309570e+00,-1.735713740749211809e-02,-2.206836041809729920e-01,4.901960784313708075e-02,6.788357366292832040e-01,-4.446097505149921858e-01,7.057297627222069991e-03,-9.126802471961550367e-01,2.806207257509231168e-01,1.329648977518081976e-01,4.773578798770904408e-01,0.000000000000000000e+00
1.788368847716054678e+09,-9.597641229629516602e-02,-2.090501040220260620e-01,8.742273598909378052e-02,8.129728436470031738e-01,-3.860740959644317627e-01,6.240890827029943466e-03,-1.067731618881225586e+00,-2.307927061875325592e-02,-2.119096665903725807e-01,5.817502098115490128e-02,6.975280384527362543e-01,-4.400320439459832755e-01,8.201724269474297557e-03,-9.287022201876862226e-01,2.927159154415130415e-01,1.380775895714760060e-01,4.676490312814712280e-01,1.000000000000000000e+00
1.788368847751073122e+09,-1.012956947088241577e-01,-2.017099410295486450e-01,9.609016031026840210e-02,8.255769014358520508e-01,-3.786271214485168457e-01,6.359948311001062393e-03,-1.079221844673156738e+00,-2.841992828259698456e-02,-2.050431067368592153e-01,6.885633630884235856e-02,7.166018158236067137e-01,-4.304951552605480458e-01,8.201724269474297557e-03,-9.485389486533915004e-01,2.927159154415130415e-01,1.380775895714760060e-01,4.676490312814712280e-01,0.000000000000000000e+00
1.788368847795732737e+09,-1.111944839358329773e-01,-1.870448440313339233e-01,1.145952865481376648e-01,8.499581217765808105e-01,-3.625509142875671387e-01,7.091880310326814651e-03,-1.101671695709228516e+00,-3.414206149385812239e-02,-1.974135957885110315e-01,7.915617608911240666e-02,7.337682154573901272e-01,-4.217212176699476345e-01,8.583199816891706746e-03,-9.676127260242619599e-01,2.768850925119009099e-01,1.340825293291466325e-01,4.560980772502482572e-01,1.000000000000000000e+00
