# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370120701571941e+09,-2.210769243538379669e-02,-1.005250960588455200e-01,2.991399466991424561e-01,1.036319971084594727e+00,-1.464496701955795288e-01,1.006748005747795105e-01,-1.354400873184204102e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853331089019798e-01,1.000000000000000000e+00
1.788370120951575756e+09,1.848357357084751129e-02,-9.750646352767944336e-02,3.053983151912689209e-01,1.053898811340332031e+00,-1.181344315409660339e-01,1.466785669326782227e-01,-1.396191596984863281e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370121201229095e+09,6.344337016344070435e-02,-9.854260087013244629e-02,2.957397401332855225e-01,1.063040018081665039e+00,-1.029297932982444763e-01,1.967171877622604370e-01,-1.427397012710571289e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555852937698364191e-01,1.000000000000000000e+00
1.788370121454797983e+09,1.023935154080390930e-01,-9.627609699964523315e-02,2.754838764667510986e-01,1.068327426910400391e+00,-1.011524051427841187e-01,2.442454546689987183e-01,-1.445127367973327637e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973061561584117e-01,1.189849838614464028e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370121701797724e+09,1.300815194845199585e-01,-8.906089514493942261e-02,2.584893107414245605e-01,1.076339483261108398e+00,-1.035328358411788940e-01,2.839608192443847656e-01,-1.453534007072448730e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370121951665163e+09,1.511851251125335693e-01,-7.950274646282196045e-02,2.472402304410934448e-01,1.086727499961853027e+00,-1.053377687931060791e-01,3.171586096286773682e-01,-1.456829547882080078e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853331089019798e-01,1.000000000000000000e+00
1.788370122201926231e+09,1.693834215402603149e-01,-7.006835192441940308e-02,2.390348762273788452e-01,1.097980260848999023e+00,-1.062176302075386047e-01,3.461716175079345703e-01,-1.457823991775512695e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853396654129250e-01,1.000000000000000000e+00
1.788370122456885338e+09,1.855846643447875977e-01,-6.139654293656349182e-02,2.327172160148620605e-01,1.109335541725158691e+00,-1.063468828797340393e-01,3.717650175094604492e-01,-1.458018541336059570e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370122704814911e+09,1.998748779296875000e-01,-5.361902713775634766e-02,2.278653383255004883e-01,1.120117902755737305e+00,-1.060238629579544067e-01,3.941201269626617432e-01,-1.458115458488464355e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853265523910345e-01,1.000000000000000000e+00
1.788370122952917337e+09,2.121368795633316040e-01,-4.682033136487007141e-02,2.242618948221206665e-01,1.129797697067260742e+00,-1.054571121931076050e-01,4.132829010486602783e-01,-1.458380460739135742e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973288059234475e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370123203457117e+09,2.222960144281387329e-01,-4.105929285287857056e-02,2.216838002204895020e-01,1.138047337532043457e+00,-1.047870144248008728e-01,4.293181002140045166e-01,-1.458835601806640625e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973061561584117e-01,1.189849838614464028e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370123455659866e+09,2.304033935070037842e-01,-3.634971007704734802e-02,2.199281156063079834e-01,1.144757747650146484e+00,-1.041377410292625427e-01,4.423880577087402344e-01,-1.459400653839111328e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853265523910345e-01,1.000000000000000000e+00
1.788370123703607321e+09,2.366489768028259277e-01,-3.264157846570014954e-02,2.188198715448379517e-01,1.150007367134094238e+00,-1.035977229475975037e-01,4.527701437473297119e-01,-1.459977030754089355e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370123953831196e+09,2.413081079721450806e-01,-2.984167635440826416e-02,2.181947231292724609e-01,1.153981685638427734e+00,-1.032057031989097595e-01,4.608446061611175537e-01,-1.460489273071289062e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853265523910345e-01,1.000000000000000000e+00
