# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370183127332211e+09,-2.145200036466121674e-02,-3.457221016287803650e-02,2.036090940237045288e-01,5.907765626907348633e-01,-2.338632643222808838e-01,2.651962637901306152e-01,-1.025747060775756836e+00,5.321583886472858183e-02,-5.855649652857231047e-02,1.703288319218732028e-01,5.701152056153215852e-01,-2.401388570992608607e-01,2.924010070954441431e-01,-1.000801098649576559e+00,4.086138838041917243e-01,1.056756627374673269e-01,2.664264297775637558e-01,1.000000000000000000e+00
1.788370183376754761e+09,-9.504974633455276489e-02,-1.625133864581584930e-02,2.292138636112213135e-01,5.953409671783447266e-01,-2.305500507354736328e-01,2.334642410278320312e-01,-9.886632561683654785e-01,-2.079041733424880078e-02,-3.452353704127553158e-02,1.962691691462570276e-01,5.701152056153215852e-01,-2.477683680476090444e-01,2.843900205996785502e-01,-9.672312504768445507e-01,4.112902125520614960e-01,1.049597309454914085e-01,2.862336180207891156e-01,1.000000000000000000e+00
1.788370183627193928e+09,-1.575637310743331909e-01,-5.388261750340461731e-03,2.517423927783966064e-01,5.923037528991699219e-01,-2.281398028135299683e-01,2.030235081911087036e-01,-9.491754770278930664e-01,-8.411535820553872611e-02,-2.269779507133584673e-02,2.237354085603104892e-01,5.708781567101564036e-01,-2.477683680476090444e-01,2.454795147631028129e-01,-9.332799267566951329e-01,4.128609066507902825e-01,1.044429453091155896e-01,3.061651471305752992e-01,1.000000000000000000e+00
1.788370183876981258e+09,-2.080777287483215332e-01,-7.969427388161420822e-04,2.689492702484130859e-01,5.836549401283264160e-01,-2.271814644336700439e-01,1.779457032680511475e-01,-9.113812446594238281e-01,-1.379034103913934217e-01,-1.316090638590061701e-02,2.443350881208505854e-01,5.704966811627389944e-01,-2.481498435950264536e-01,2.153429465171274870e-01,-8.962767986572064416e-01,4.204265359905424715e-01,1.127843280221340616e-01,3.226933831867440650e-01,1.000000000000000000e+00
1.788370184127192497e+09,-2.465917319059371948e-01,-2.555588027462363243e-03,2.775288224220275879e-01,5.713269710540771484e-01,-2.282450199127197266e-01,1.643058061599731445e-01,-8.802430033683776855e-01,-1.764324406805517498e-01,-1.049057755397875269e-02,2.668421454184777275e-01,5.640115968566430382e-01,-2.470054169527742260e-01,1.886396581979088438e-01,-8.588921950103003411e-01,4.366775145728352125e-01,1.120281751106059487e-01,3.343266943186725126e-01,1.000000000000000000e+00
1.788370184377536535e+09,-2.764776945114135742e-01,-4.519727081060409546e-03,2.786682546138763428e-01,5.610955357551574707e-01,-2.294010072946548462e-01,1.657258719205856323e-01,-8.633235096931457520e-01,-2.218280308232252196e-01,-1.163500419623098026e-02,2.702754253452344102e-01,5.613412680247211739e-01,-2.473868925001916352e-01,1.707103074692906119e-01,-8.279926756694901968e-01,4.343281383335148016e-01,1.210383421940487703e-01,3.520269011088362765e-01,1.000000000000000000e+00
1.788370184628009319e+09,-3.041357994079589844e-01,-3.605215577408671379e-03,2.767597138881683350e-01,5.538854002952575684e-01,-2.302933931350708008e-01,1.759562045335769653e-01,-8.550859093666076660e-01,-2.397573815518434515e-01,-1.163500419623098026e-02,2.767605096513303664e-01,5.460822461280248064e-01,-2.428091859311827250e-01,1.634622720683598374e-01,-8.131151293202112385e-01,4.499602066230721231e-01,1.213049088820233740e-01,3.644995665493698245e-01,1.000000000000000000e+00
1.788370184879610300e+09,-3.293032944202423096e-01,-2.088655019178986549e-03,2.718832790851593018e-01,5.490905642509460449e-01,-2.324905246496200562e-01,1.912098377943038940e-01,-8.520245552062988281e-01,-2.740901808194102784e-01,-1.125352864881357107e-02,2.767605096513303664e-01,5.380712596322592134e-01,-2.428091859311827250e-01,1.665140764476991109e-01,-8.100633249408719649e-01,4.455292959476828685e-01,1.311583226428611471e-01,3.813304093043970999e-01,1.000000000000000000e+00
1.788370185128661394e+09,-3.538804054260253906e-01,-8.330286946147680283e-04,2.660569846630096436e-01,5.477548837661743164e-01,-2.358902394771575928e-01,2.086898833513259888e-01,-8.522066473960876465e-01,-2.931639581902807379e-01,-1.087205310139616188e-02,2.759975585564955480e-01,5.354009308003373491e-01,-2.431906614786001342e-01,1.905470359349958898e-01,-8.081559472037849190e-01,4.592475181723654765e-01,1.312255781003804356e-01,3.958839606131897004e-01,1.000000000000000000e+00
1.788370185380119324e+09,-3.757547736167907715e-01,5.518741090781986713e-05,2.584820985794067383e-01,5.486614704132080078e-01,-2.411219477653503418e-01,2.280357182025909424e-01,-8.546655774116516113e-01,-3.221560997940038362e-01,-1.087205310139616188e-02,2.756160830090781388e-01,5.319676508735806664e-01,-2.481498435950264536e-01,2.069504844739444849e-01,-8.100633249408719649e-01,4.518370057330816647e-01,1.429754507398853236e-01,4.102723169592993879e-01,1.000000000000000000e+00
