t,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,err,tip_z
1788392823.7364151,-0.08315542340278625,0.48444631695747375,0.06782174855470657,1.3772199153900146,0.4814097285270691,0.2658335864543915,0.22733493149280548,-0.09670405127031323,0.4827573052567349,0.05855649652857231,1.378080415045396,0.4461356527046636,0.26379034103913845,0.18940260929274366,0.039848389502288833,0.40566006302833557
1788392823.7837977,-0.08804284036159515,0.4707883596420288,0.059320103377103806,1.3821582794189453,0.4810526967048645,0.2640787661075592,0.2278045415878296,-0.09670405127031323,0.48237582970931747,0.05855649652857231,1.378080415045396,0.4461356527046636,0.2622644388494688,0.1905470359349959,0.037750596252609014,0.4035722017288208
1788392823.8320851,-0.09216872602701187,0.4621817171573639,0.05802266299724579,1.3831191062927246,0.479059636592865,0.25646018981933594,0.22761858999729156,-0.09632257572289582,0.48123140306706524,0.05855649652857231,1.378080415045396,0.446517128252081,0.2584496833752947,0.1905470359349959,0.03687630489223076,0.4013459384441376
1788392823.87884,-0.09144649654626846,0.46058836579322815,0.06194644421339035,1.3851300477981567,0.4743051528930664,0.24624761939048767,0.22786207497119904,-0.09670405127031323,0.4762722209506389,0.05855649652857231,1.378080415045396,0.446517128252081,0.2534905012588684,0.19245441367208294,0.035663320521718944,0.40217599272727966
1788392823.927302,-0.08912082016468048,0.46316099166870117,0.06530851870775223,1.3895409107208252,0.4683922827243805,0.23874463140964508,0.2277282476425171,-0.09670405127031323,0.4674982833600385,0.05855649652857231,1.378080415045396,0.4461356527046636,0.24624246585793763,0.19359884031433516,0.03398888863306587,0.40441641211509705
1788392823.9753947,-0.09003934264183044,0.462763249874115,0.06426551192998886,1.3940762281417847,0.46750590205192566,0.23749282956123352,0.22607825696468353,-0.09670405127031323,0.46101319905394256,0.05855649652857231,1.378080415045396,0.4453727016098288,0.23746852826733722,0.19436179140916998,0.029983975343788327,0.40502798557281494
1788392824.0227318,-0.09454775601625443,0.4592079222202301,0.06064905598759651,1.3963143825531006,0.4731292128562927,0.24301162362098694,0.22263887524604797,-0.09670405127031323,0.45986877241169033,0.05855649652857231,1.378080415045396,0.4423208972304895,0.23594262607766758,0.19436179140916998,0.03907458250822282,0.4034484326839447
1788392824.0705845,-0.10096843540668488,0.46217668056488037,0.06292494386434555,1.3928570747375488,0.4800054132938385,0.2491338700056076,0.217548668384552,-0.09670405127031323,0.45986877241169033,0.05855649652857231,1.378080415045396,0.4415579461356547,0.236324101625085,0.1947432669565874,0.04855548180137609,0.40010908246040344
1788392824.118235,-0.1041901707649231,0.4696786403656006,0.06758517771959305,1.3887405395507812,0.48588550090789795,0.2558973729610443,0.2125573307275772,-0.09670405127031323,0.45986877241169033,0.05855649652857231,1.378080415045396,0.4427023727779069,0.23594262607766758,0.1951247425040048,0.051826856922658426,0.3982805907726288
1788392824.1660082,-0.10398659855127335,0.4729308784008026,0.06496556848287582,1.3881384134292603,0.49115949869155884,0.2664591670036316,0.20829488337039948,-0.09708552681773064,0.46063172350652515,0.05855649652857231,1.378080415045396,0.4461356527046636,0.236324101625085,0.1951247425040048,0.05277662272887673,0.3978566527366638
1788392824.213907,-0.10244046151638031,0.46900469064712524,0.05428173393011093,1.3893522024154663,0.4944053888320923,0.2778715491294861,0.2043689340353012,-0.09708552681773064,0.4629205767910296,0.05855649652857231,1.378080415045396,0.446517128252081,0.24242771038376354,0.19359884031433516,0.05265971908659545,0.3968624174594879
1788392824.261528,-0.0982513278722763,0.46308422088623047,0.04357219487428665,1.3891385793685913,0.4932427406311035,0.28307124972343445,0.20104238390922546,-0.09708552681773064,0.46520943007553406,0.05855649652857231,1.378080415045396,0.4472800793469158,0.2500572213321117,0.19169146257724812,0.04425356842873418,0.3957618474960327
1788392824.3115747,-0.09640124440193176,0.4603416919708252,0.039989225566387177,1.3807594776153564,0.4866744577884674,0.2766599953174591,0.1968749612569809,-0.09708552681773064,0.46520943007553406,0.05855649652857231,1.378080415045396,0.44842450598916805,0.25577935454337286,0.18940260929274366,0.028594576020624263,0.3908628523349762
1788392824.3574917,-0.09633926302194595,0.4608176648616791,0.04322611913084984,1.3694640398025513,0.4766465425491333,0.26227515935897827,0.19449332356452942,-0.09708552681773064,0.46406500343328183,0.05855649652857231,1.378080415045396,0.44842450598916805,0.25883115892271213,0.18863965819790884,0.016523181711808332,0.38512876629829407
1788392824.4049253,-0.09255532175302505,0.46217337250709534,0.04874420166015625,1.3677446842193604,0.4667265713214874,0.2486775666475296,0.198743999004364,-0.09708552681773064,0.46406500343328183,0.0581750209811549,1.378080415045396,0.446517128252081,0.2611200122072166,0.18787670710307403,0.029575412376112303,0.386192262172699
1788392824.4526954,-0.08948515355587006,0.4651558995246887,0.05820104852318764,1.3723331689834595,0.4597891867160797,0.23718667030334473,0.20777840912342072,-0.09708552681773064,0.46406500343328183,0.0581750209811549,1.378080415045396,0.44384679942015914,0.2576867322804599,0.18749523155565662,0.034978591370788126,0.39152705669403076
1788392824.5003772,-0.08981212973594666,0.469145268201828,0.072881318628788,1.3777419328689575,0.45784470438957214,0.22645892202854156,0.21839174628257751,-0.09670405127031323,0.46406500343328183,0.0581750209811549,1.378080415045396,0.4373617151140632,0.25043869687952913,0.18749523155565662,0.04204051874403553,0.39787471294403076
1788392824.5481045,-0.08992289751768112,0.4691601097583771,0.08547869324684143,1.3879376649856567,0.4616473317146301,0.21999573707580566,0.22995813190937042,-0.09670405127031323,0.46444647898069924,0.05855649652857231,1.378080415045396,0.4335469596398891,0.24280918593118095,0.18902113374532625,0.05308170307217672,0.4065994620323181
1788392824.5957344,-0.08885365724563599,0.46329542994499207,0.08960527926683426,1.4025578498840332,0.46889612078666687,0.22067159414291382,0.23963457345962524,-0.09670405127031323,0.46482795452811665,0.061226825360494175,1.378080415045396,0.43163958190280205,0.23441672388799795,0.18940260929274366,0.060392227794649145,0.4158220589160919
1788392824.6430852,-0.09123764932155609,0.45655399560928345,0.08689404278993607,1.4106605052947998,0.47610077261924744,0.22521814703941345,0.2408357709646225,-0.09670405127031323,0.46444647898069924,0.06847486076142495,1.378080415045396,0.43163958190280205,0.22678721293964976,0.18940260929274366,0.055052028910338835,0.4183267056941986
1788392824.6918557,-0.09616300463676453,0.45487046241760254,0.08364592492580414,1.4080411195755005,0.4801926016807556,0.22810569405555725,0.23337675631046295,-0.09670405127031323,0.46444647898069924,0.0745784695201035,1.378080415045396,0.43240253299763687,0.22716868848706717,0.19207293812466553,0.05380505740353575,0.4137587547302246
1788392824.739446,-0.1009254902601242,0.45832663774490356,0.07845652848482132,1.3980190753936768,0.47859126329421997,0.229692280292511,0.22053614258766174,-0.09670405127031323,0.46444647898069924,0.0745784695201035,1.3784618905928134,0.4369802395666458,0.21763179980163194,0.1993209735255963,0.03925705629936682,0.4045385718345642
1788392824.787146,-0.10344959795475006,0.4603468179702759,0.06665125489234924,1.3897380828857422,0.4727863073348999,0.2340729683637619,0.20944413542747498,-0.09670405127031323,0.46444647898069924,0.0745784695201035,1.3784618905928134,0.4472800793469158,0.2119096665903708,0.20008392462043112,0.027682968743167252,0.3956010639667511
1788392824.8349326,-0.10372261703014374,0.4553389251232147,0.05160212144255638,1.3872623443603516,0.4678175449371338,0.24055469036102295,0.20575720071792603,-0.09670405127031323,0.46482795452811665,0.0745784695201035,1.3784618905928134,0.44766155489433324,0.21076523994811858,0.1997024490730137,0.0379564201294533,0.3906497061252594
1788392824.8826747,-0.10174652934074402,0.4476557672023773,0.04511504992842674,1.3857378959655762,0.46649056673049927,0.2418460249900818,0.20956623554229736,-0.09708552681773064,0.46482795452811665,0.07381551842526868,1.3784618905928134,0.4457541771572462,0.21496147096971008,0.19626916914625703,0.03259271140531972,0.39026111364364624
1788392824.9305546,-0.09844756871461868,0.44390350580215454,0.049739088863134384,1.3810497522354126,0.4664630591869354,0.2359062284231186,0.21564510464668274,-0.09708552681773064,0.46406500343328183,0.06923781185625977,1.3784618905928134,0.44499122606241137,0.21801327534904935,0.19588769359883962,0.026140223607447777,0.39160144329071045
1788392824.977959,-0.09623055160045624,0.44695109128952026,0.06306451559066772,1.3735891580581665,0.46463990211486816,0.22398775815963745,0.2213202565908432,-0.09708552681773064,0.4591058213168555,0.06504158083466827,1.3784618905928134,0.44422827496757655,0.21801327534904935,0.19626916914625703,0.031009996985954663,0.3926750719547272
1788392825.025859,-0.0961255356669426,0.4508025348186493,0.0736704096198082,1.370714545249939,0.4610126316547394,0.21355180442333221,0.22688910365104675,-0.09708552681773064,0.4507133592736725,0.06504158083466827,1.3784618905928134,0.4415579461356547,0.2199206530861364,0.19665064469367444,0.036085748370586035,0.39407429099082947
1788392825.0733979,-0.09435626119375229,0.44935086369514465,0.0762481763958931,1.3783044815063477,0.45919138193130493,0.20979252457618713,0.23423241078853607,-0.09708552681773064,0.44499122606241137,0.06504158083466827,1.3784618905928134,0.43965056839856764,0.219539177538719,0.19741359578850926,0.04452928749439061,0.3991967737674713
1788392825.121423,-0.09253574162721634,0.4441150724887848,0.07322372496128082,1.3934770822525024,0.4605792760848999,0.21347421407699585,0.24128934741020203,-0.09708552681773064,0.4453727016098288,0.06504158083466827,1.3784618905928134,0.4327840085450543,0.2203021286335538,0.19703212024109185,0.05166701062185944,0.40657249093055725
1788392825.1691856,-0.09641280770301819,0.44318240880966187,0.07500997930765152,1.403644323348999,0.46383747458457947,0.21671162545681,0.24329033493995667,-0.09708552681773064,0.4453727016098288,0.06504158083466827,1.3784618905928134,0.4301136797131324,0.2203021286335538,0.19855802243076148,0.04683334941543754,0.4099849760532379
1788392825.2169418,-0.10390003025531769,0.4490319490432739,0.08474539965391159,1.404066562652588,0.4670277535915375,0.2146058827638626,0.238833948969841,-0.09670405127031323,0.44499122606241137,0.06504158083466827,1.3784618905928134,0.4301136797131324,0.219539177538719,0.19855802243076148,0.04160378401863335,0.4084509015083313
1788392825.2646174,-0.1090841218829155,0.4558776021003723,0.09366162121295929,1.4022659063339233,0.46971970796585083,0.2111186683177948,0.2307458221912384,-0.09708552681773064,0.4453727016098288,0.06733043411917272,1.3784618905928134,0.4304951552605498,0.21801327534904935,0.1989394979781789,0.04318172563554162,0.406101793050766
1788392825.3122447,-0.11040376126766205,0.45603230595588684,0.09257375448942184,1.4068101644515991,0.47285568714141846,0.212401881814003,0.2238134890794754,-0.09784847791256546,0.4453727016098288,0.07381551842526868,1.3784618905928134,0.4304951552605498,0.21839475089646676,0.19855802243076148,0.046970421268953066,0.40601062774658203
1788392825.3601518,-0.1101975217461586,0.44858354330062866,0.08161831647157669,1.414734959602356,0.4756728410720825,0.21839094161987305,0.21848545968532562,-0.0997558556496525,0.4461356527046636,0.07686732280460795,1.3784618905928134,0.43125810635538464,0.21763179980163194,0.19855802243076148,0.048555950994774055,0.4061913788318634
1788392825.4077287,-0.11253582686185837,0.4377562999725342,0.06852702051401138,1.4168236255645752,0.4776029884815216,0.22360831499099731,0.21337923407554626,-0.10051880674448732,0.4461356527046636,0.07953765163652982,1.3803692683299005,0.43125810635538464,0.21648737315937971,0.19779507133592666,0.049182198818012446,0.40282607078552246
1788392825.4553814,-0.11848948895931244,0.43036946654319763,0.06417135894298553,1.4086480140686035,0.47934573888778687,0.22219595313072205,0.20827306807041168,-0.10242618448157437,0.4457541771572462,0.07953765163652982,1.382658121614405,0.43163958190280205,0.21038376440070117,0.19703212024109185,0.05026800008219473,0.3956836760044098
1788392825.5030024,-0.12115269899368286,0.4296833276748657,0.07006335258483887,1.3968725204467773,0.4797201156616211,0.21485021710395813,0.20577755570411682,-0.103952086671244,0.44422827496757655,0.07953765163652982,1.3838025482566572,0.43202105745021946,0.20923933775844894,0.19703212024109185,0.04824939206893797,0.39049580693244934
1788392825.550564,-0.1159278005361557,0.435257226228714,0.07737623155117035,1.39043390750885,0.47515377402305603,0.20779621601104736,0.20731641352176666,-0.10624093995574846,0.4419394216830721,0.07953765163652982,1.3838025482566572,0.4335469596398891,0.20962081330586635,0.19741359578850926,0.034894292174476316,0.39106670022010803
1788392825.5984473,-0.10852574557065964,0.4428221881389618,0.07493223994970322,1.390952467918396,0.46432527899742126,0.20749719440937042,0.21033285558223724,-0.1081483176928355,0.43926909285115023,0.07953765163652982,1.3838025482566572,0.4335469596398891,0.20962081330586635,0.19703212024109185,0.016467999504639508,0.39335745573043823
1788392825.6461213,-0.1065460741519928,0.44998329877853394,0.0651836022734642,1.3935015201568604,0.452010840177536,0.21452303230762482,0.21304263174533844,-0.10852979324025291,0.438124666208898,0.07953765163652982,1.3838025482566572,0.4304951552605498,0.20962081330586635,0.19283588921950034,0.02305200749709435,0.39295661449432373
1788392825.6938462,-0.1085582748055458,0.45717206597328186,0.06084733456373215,1.3959020376205444,0.4452880918979645,0.22310324013233185,0.21853205561637878,-0.1081483176928355,0.43965056839856764,0.0791561760891124,1.3838025482566572,0.42744335088121055,0.21000228885328376,0.18825818265049143,0.0360377680304797,0.39308464527130127
1788392825.7412882,-0.11111010611057281,0.4621935486793518,0.06737969815731049,1.3973437547683716,0.44764235615730286,0.22815702855587006,0.22813601791858673,-0.1081483176928355,0.44346532387274173,0.078774700541695,1.3838025482566572,0.42248416876478423,0.21000228885328376,0.18902113374532625,0.04919904459057883,0.39632612466812134
1788392825.7891338,-0.11361350864171982,0.46007534861564636,0.07948505133390427,1.3976314067840576,0.4589237570762634,0.23007747530937195,0.23975852131843567,-0.1081483176928355,0.4495689326314203,0.07839322499427759,1.3838025482566572,0.42248416876478423,0.21457999542229267,0.18978408484016107,0.06217806504811596,0.4013628661632538
1788392825.8368983,-0.1126549169421196,0.4498300552368164,0.08896146714687347,1.3982620239257812,0.4740659296512604,0.23033875226974487,0.24938678741455078,-0.1081483176928355,0.4514763103685073,0.07839322499427759,1.3838025482566572,0.42324711985961905,0.21763179980163194,0.19169146257724812,0.07307780347688686,0.4071219861507416
1788392825.8845973,-0.1103382334113121,0.43715131282806396,0.0903332382440567,1.3961368799209595,0.48475536704063416,0.22886544466018677,0.250949501991272,-0.1081483176928355,0.4499504081788377,0.078774700541695,1.3838025482566572,0.4259174486915409,0.21686884870679712,0.1989394979781789,0.0745513913114727,0.40859562158584595
1788392825.9322343,-0.11001661419868469,0.43054792284965515,0.08428836613893509,1.3908991813659668,0.48514941334724426,0.22665546834468842,0.24402056634426117,-0.1081483176928355,0.4461356527046636,0.08030060273136463,1.3838025482566572,0.4343099107347239,0.21839475089646676,0.20275425345235298,0.0514187506832372,0.4040502607822418
1788392825.9797654,-0.10746818780899048,0.4315337538719177,0.07234472036361694,1.3908668756484985,0.475767582654953,0.2273004800081253,0.23446699976921082,-0.1077668421454181,0.44041351949340246,0.08030060273136463,1.3838025482566572,0.4427023727779069,0.21725032425421453,0.20466163118944003,0.019774123675967925,0.39997321367263794
1788392826.027997,-0.10349976271390915,0.43949800729751587,0.06209871172904968,1.3968459367752075,0.46160992980003357,0.229643777012825,0.22694362699985504,-0.10738536659800069,0.43621728847181096,0.08030060273136463,1.3838025482566572,0.4461356527046636,0.21686884870679712,0.20504310673685744,0.024349496183055305,0.3990297019481659
1788392826.0757122,-0.10563666373491287,0.44903814792633057,0.06144244968891144,1.398934006690979,0.45137819647789,0.22790412604808807,0.22154219448566437,-0.10738536659800069,0.4339284351873065,0.07991912718394723,1.3838025482566572,0.44346532387274173,0.21763179980163194,0.20466163118944003,0.022264818210635084,0.3966871201992035
1788392826.123259,-0.11408214271068573,0.4524509608745575,0.06871110200881958,1.3949588537216187,0.45077571272850037,0.2218061089515686,0.21831847727298737,-0.1077668421454181,0.4346913862821413,0.07763027389944277,1.3838025482566572,0.4301136797131324,0.219539177538719,0.2038986800946052,0.02031918430358637,0.39240071177482605
1788392826.1710074,-0.11891192197799683,0.4484902620315552,0.07591237872838974,1.3944528102874756,0.4569825530052185,0.21689313650131226,0.21882498264312744,-0.1081483176928355,0.43507286182955873,0.07763027389944277,1.3838025482566572,0.42248416876478423,0.22068360418097122,0.20084687571526594,0.04362243944720995,0.392161101102829
1788392826.219078,-0.11551438271999359,0.4422437846660614,0.0781172662973404,1.4015682935714722,0.46368032693862915,0.2165372520685196,0.22211432456970215,-0.10891126878767032,0.4346913862821413,0.07763027389944277,1.3838025482566572,0.42248416876478423,0.2203021286335538,0.19779507133592666,0.05104188585595859,0.39773324131965637
1788392826.2666445,-0.1080273687839508,0.4385906457901001,0.07446940243244171,1.41099214553833,0.4663224518299103,0.22129863500595093,0.22483564913272858,-0.11081864652475737,0.4343099107347239,0.07763027389944277,1.3838025482566572,0.42362859540703646,0.21839475089646676,0.19779507133592666,0.04657778001305707,0.40443575382232666
1788392826.314173,-0.10635069012641907,0.438646137714386,0.07187961786985397,1.410941243171692,0.46621033549308777,0.22455793619155884,0.2237442135810852,-0.11120012207217478,0.4343099107347239,0.07763027389944277,1.3838025482566572,0.4247730220492887,0.21763179980163194,0.19779507133592666,0.04127250242866998,0.4044869840145111
1788392826.3620262,-0.1092662587761879,0.44228464365005493,0.07540223747491837,1.40043306350708,0.46504950523376465,0.22211913764476776,0.22027960419654846,-0.11081864652475737,0.4339284351873065,0.07763027389944277,1.3838025482566572,0.4247730220492887,0.21725032425421453,0.19703212024109185,0.03857006270327096,0.3992255628108978
1788392826.4096441,-0.11038750410079956,0.44726401567459106,0.08295794576406479,1.3880201578140259,0.46308979392051697,0.21568797528743744,0.21931758522987366,-0.11081864652475737,0.4343099107347239,0.07763027389944277,1.3838025482566572,0.4247730220492887,0.21725032425421453,0.19703212024109185,0.03543599624075422,0.3950607478618622
1788392826.457479,-0.10888472199440002,0.4479117691516876,0.08278608322143555,1.3836164474487305,0.4598732888698578,0.21343787014484406,0.222772017121315,-0.11081864652475737,0.4343099107347239,0.07763027389944277,1.3838025482566572,0.4247730220492887,0.21725032425421453,0.19703212024109185,0.030372004396100105,0.3943057358264923
1788392826.5050106,-0.10982231795787811,0.44183510541915894,0.07150311022996902,1.384759545326233,0.456061989068985,0.2183496356010437,0.22747276723384857,-0.11081864652475737,0.4343099107347239,0.07763027389944277,1.3838025482566572,0.4247730220492887,0.21725032425421453,0.19703212024109185,0.03537643461091697,0.3928828835487366
1788392826.5525148,-0.11199570447206497,0.43289342522621155,0.058098722249269485,1.3887584209442139,0.45453161001205444,0.2274634689092636,0.23382893204689026,-0.11081864652475737,0.4343099107347239,0.07763027389944277,1.3838025482566572,0.4243915465018713,0.21763179980163194,0.19741359578850926,0.043089309312074775,0.39245280623435974
1788392826.6004243,-0.11093408614397049,0.4293194115161896,0.055098310112953186,1.3932344913482666,0.4557932913303375,0.2339249551296234,0.2432122677564621,-0.11081864652475737,0.4339284351873065,0.07724879835202536,1.3838025482566572,0.4243915465018713,0.21763179980163194,0.19741359578850926,0.05565117446300327,0.3962753415107727
1788392826.6478367,-0.10846061259508133,0.43225419521331787,0.06320901215076447,1.3953421115875244,0.45897814631462097,0.23619553446769714,0.2536666691303253,-0.11081864652475737,0.4331654840924717,0.07724879835202536,1.3838025482566572,0.4243915465018713,0.21763179980163194,0.19817654688334407,0.0664672436895376,0.40205448865890503
1788392826.6957843,-0.1043587327003479,0.4407958984375,0.07919131219387054,1.392423152923584,0.4638560116291046,0.23457804322242737,0.26077398657798767,-0.11081864652475737,0.43125810635538464,0.07724879835202536,1.3838025482566572,0.4243915465018713,0.21839475089646676,0.20008392462043112,0.06815274527760201,0.407513827085495
1788392826.7433767,-0.09918641299009323,0.4477677345275879,0.08862561732530594,1.385361671447754,0.46896710991859436,0.23489239811897278,0.2599249482154846,-0.11081864652475737,0.43163958190280205,0.07724879835202536,1.3838025482566572,0.4243915465018713,0.22106507972838862,0.20428015564202262,0.054753302292833816,0.40924790501594543
1788392826.7911582,-0.09549431502819061,0.44950398802757263,0.08694881200790405,1.376519799232483,0.4733097553253174,0.23942574858665466,0.2530076205730438,-0.11043717097733996,0.43240253299763687,0.07763027389944277,1.3838025482566572,0.4243915465018713,0.22487983520256272,0.20542458228427485,0.05530189757132897,0.4064173400402069
1788392826.8387988,-0.09545978158712387,0.4447266459465027,0.07473721355199814,1.3676153421401978,0.4763669967651367,0.24812255799770355,0.24277298152446747,-0.1081483176928355,0.4331654840924717,0.07763027389944277,1.3838025482566572,0.4247730220492887,0.22526131074998013,0.20580605783169226,0.05608811963238247,0.39938288927078247
1788392826.8865354,-0.09741836786270142,0.43643417954444885,0.05812668800354004,1.3610434532165527,0.4777582287788391,0.258940726518631,0.23397734761238098,-0.10700389105058328,0.4346913862821413,0.07763027389944277,1.3838025482566572,0.4251544975967061,0.22755016403448458,0.20504310673685744,0.05464884224227551,0.3919113874435425
1788392826.9343324,-0.09970353543758392,0.4319097399711609,0.04787598177790642,1.3544559478759766,0.47683173418045044,0.26578080654144287,0.22906732559204102,-0.10547798886091364,0.4343099107347239,0.07763027389944277,1.3834210727092398,0.4304951552605498,0.22755016403448458,0.20504310673685744,0.04684914333570128,0.38597962260246277
1788392826.9818113,-0.09963321685791016,0.43433669209480286,0.048391666263341904,1.3489125967025757,0.4729933738708496,0.26536107063293457,0.2292352169752121,-0.10547798886091364,0.4335469596398891,0.07724879835202536,1.3834210727092398,0.43125810635538464,0.2286945906767368,0.20504310673685744,0.038388821828044595,0.3836447596549988
1788392827.029898,-0.09380529075860977,0.4417080581188202,0.05771057307720184,1.3500896692276,0.46613574028015137,0.25838321447372437,0.23639123141765594,-0.10547798886091364,0.4339284351873065,0.07152666514076422,1.3834210727092398,0.43163958190280205,0.2286945906767368,0.20504310673685744,0.03886193984536454,0.3883984684944153
1788392827.077473,-0.08672983199357986,0.4481659233570099,0.0669376477599144,1.35794997215271,0.4566686749458313,0.24903801083564758,0.24736542999744415,-0.10509651331349623,0.4335469596398891,0.0707637140459294,1.379987792782483,0.43087663080796723,0.2328908216983283,0.20466163118944003,0.05422670731678175,0.39659279584884644
1788392827.1264508,-0.0868067666888237,0.45082420110702515,0.07031042128801346,1.366254210472107,0.445963054895401,0.24078118801116943,0.2565079927444458,-0.10509651331349623,0.4339284351873065,0.0707637140459294,1.3796063172350657,0.42668039978637573,0.24166475928892872,0.2038986800946052,0.06220900353419234,0.40064942836761475
