# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788367839714228630e+09,-5.968950316309928894e-02,-1.765865087509155273e-01,1.271965056657791138e-01,8.036308288574218750e-01,-3.533695042133331299e-01,1.253767404705286026e-02,-1.090981125831604004e+00,-9.536888685435229718e-04,-1.867322804608217979e-01,9.670405127031322934e-02,7.005798428320755278e-01,-4.102769512474253588e-01,1.812008850232693646e-02,-9.607461661707485945e-01,2.820704843666426709e-01,1.241318409934601269e-01,4.379393351526215117e-01,0.000000000000000000e+00
1.788367839757913113e+09,-6.615069508552551270e-02,-1.608591526746749878e-01,1.469384133815765381e-01,8.249638676643371582e-01,-3.357670307159423828e-01,1.512697525322437286e-02,-1.114271163940429688e+00,-3.624017700465387293e-03,-1.775768673228039773e-01,1.085297932402529142e-01,7.150759136339370770e-01,-4.041733424887468118e-01,1.964599069199657322e-02,-9.760051880674449620e-01,2.841938540934449975e-01,1.145552037588944277e-01,4.553686013529189003e-01,1.000000000000000000e+00
1.788367839794132710e+09,-6.955345720052719116e-02,-1.531835496425628662e-01,1.571433246135711670e-01,8.355473875999450684e-01,-3.265356719493865967e-01,1.672852225601673126e-02,-1.125651359558105469e+00,-5.531395437552433236e-03,-1.684214541847861568e-01,1.214999618524448266e-01,7.307164110780508537e-01,-3.938735027084767637e-01,1.926451514457916403e-02,-9.954604409857328307e-01,2.841938540934449975e-01,1.145552037588944277e-01,4.553686013529189003e-01,0.000000000000000000e+00
1.788367839839349270e+09,-7.612015306949615479e-02,-1.382844895124435425e-01,1.782688945531845093e-01,8.559296727180480957e-01,-3.071812093257904053e-01,2.062396705150604248e-02,-1.147615432739257812e+00,-8.201724269474297557e-03,-1.588845654993509271e-01,1.359960326543063758e-01,7.455939574273298120e-01,-3.797589074540326237e-01,2.002746623941398241e-02,-1.014152742809185881e+00,2.861549676477450066e-01,1.028238394735132427e-01,4.392897604235849740e-01,1.000000000000000000e+00
1.788367839874817133e+09,-7.903542369604110718e-02,-1.311512142419815063e-01,1.890764981508255005e-01,8.654934763908386230e-01,-2.971214056015014648e-01,2.299758233129978180e-02,-1.158128619194030762e+00,-1.125352864881357107e-02,-1.489662012664982882e-01,1.520180056458375617e-01,7.616159304188609980e-01,-3.648813611047536654e-01,2.002746623941398241e-02,-1.031319142442969294e+00,2.861549676477450066e-01,1.028238394735132427e-01,4.392897604235849740e-01,0.000000000000000000e+00
1.788367839919541359e+09,-8.379719406366348267e-02,-1.177651733160018921e-01,2.102686762809753418e-01,8.827393054962158203e-01,-2.769184708595275879e-01,2.888618223369121552e-02,-1.177910685539245605e+00,-1.468680857557025377e-02,-1.375219348439760125e-01,1.680399786373687476e-01,7.772564278629747747e-01,-3.515297169451443438e-01,2.040894178683139160e-02,-1.048104066529335299e+00,3.052372248494350515e-01,1.017447682013663118e-01,4.333988296585720712e-01,1.000000000000000000e+00
1.788367839958656073e+09,-8.555855602025985718e-02,-1.115730628371238708e-01,2.203417718410491943e-01,8.903205394744873047e-01,-2.670213878154754639e-01,3.243797272443771362e-02,-1.187169194221496582e+00,-1.964599069199657322e-02,-1.268406195162885552e-01,1.840619516288999336e-01,7.921339742122537331e-01,-3.366521705958653854e-01,2.193484397650102835e-02,-1.064126039520866485e+00,3.052372248494350515e-01,1.017447682013663118e-01,4.333988296585720712e-01,0.000000000000000000e+00
1.788367840002043247e+09,-8.759051561355590820e-02,-1.000576689839363098e-01,2.392148077487945557e-01,9.034096002578735352e-01,-2.479279041290283203e-01,4.068704321980476379e-02,-1.204594135284423828e+00,-2.460517280842289267e-02,-1.169222552834359163e-01,2.008468757152659379e-01,8.054856183718630547e-01,-3.202487220569167903e-01,2.231631952391843754e-02,-1.081292439154649898e+00,3.012115457263476737e-01,1.012512270467086223e-01,4.138143887748859107e-01,1.000000000000000000e+00
1.788367840037503958e+09,-8.782524615526199341e-02,-9.470790624618530273e-02,2.479599714279174805e-01,9.089356064796447754e-01,-2.388001829385757446e-01,4.536208137869834900e-02,-1.212801218032836914e+00,-2.918287937743180294e-02,-1.081483176928355050e-01,2.172503242542145330e-01,8.188372625314723763e-01,-3.046082246128030135e-01,2.422369726100548348e-02,-1.098458838788433312e+00,3.012115457263476737e-01,1.012512270467086223e-01,4.138143887748859107e-01,0.000000000000000000e+00
1.788367840081284285e+09,-8.673220872879028320e-02,-8.467384427785873413e-02,2.642295062541961670e-01,9.181345105171203613e-01,-2.213496863842010498e-01,5.566983297467231750e-02,-1.228338360786437988e+00,-3.376058594644071320e-02,-1.001373311970699120e-01,2.309834439612412638e-01,8.291371023117424244e-01,-2.878233005264370092e-01,2.765697718776216618e-02,-1.111047531853207815e+00,2.940845478331828855e-01,1.011350660642712646e-01,3.951276981193154736e-01,1.000000000000000000e+00
1.788367840116808891e+09,-8.540444076061248779e-02,-7.996415346860885620e-02,2.717769742012023926e-01,9.218479990959167480e-01,-2.130313068628311157e-01,6.126827374100685120e-02,-1.235694766044616699e+00,-3.643091477836257752e-02,-9.441519798580877421e-02,2.439536125734331762e-01,8.382925154497602449e-01,-2.748531319142450968e-01,2.918287937743180294e-02,-1.126306553749904182e+00,2.940845478331828855e-01,1.011350660642712646e-01,3.951276981193154736e-01,0.000000000000000000e+00
1.788367840164805889e+09,-8.118640631437301636e-02,-7.110956311225891113e-02,2.858271300792694092e-01,9.275906682014465332e-01,-1.971731781959533691e-01,7.321107387542724609e-02,-1.249611258506774902e+00,-3.681239032577998671e-02,-9.098191805905209151e-02,2.557793545433728610e-01,8.470664530403606562e-01,-2.607385366598009568e-01,3.109025711451884888e-02,-1.138513771267261276e+00,2.880742539601586771e-01,1.010429809964521475e-01,3.760523766829628745e-01,1.000000000000000000e+00
1.788367840199795246e+09,-7.829613983631134033e-02,-6.696333736181259155e-02,2.923418283462524414e-01,9.296363592147827148e-01,-1.896406859159469604e-01,7.951955497264862061e-02,-1.256172299385070801e+00,-3.604943923094516833e-02,-8.640421149004318124e-02,2.668421454184777275e-01,8.550774395361262492e-01,-2.470054169527742260e-01,3.566796368352775914e-02,-1.151483939879453189e+00,2.880742539601586771e-01,1.010429809964521475e-01,3.760523766829628745e-01,0.000000000000000000e+00
1.788367840242450476e+09,-7.095310837030410767e-02,-5.923410132527351379e-02,3.043869137763977051e-01,9.320998787879943848e-01,-1.753946244716644287e-01,9.269091486930847168e-02,-1.268479228019714355e+00,-3.604943923094516833e-02,-8.068207827878204341e-02,2.756160830090781388e-01,8.558403906309610676e-01,-2.344167238879997228e-01,4.100862134737148779e-02,-1.161402304112305828e+00,2.820639600871344688e-01,1.009508959286330304e-01,3.569770552466102753e-01,1.000000000000000000e+00
1.788367840278293610e+09,-6.650033593177795410e-02,-5.566019564867019653e-02,3.099047243595123291e-01,9.325162768363952637e-01,-1.687061786651611328e-01,9.952314943075180054e-02,-1.274212956428527832e+00,-3.566796368352775914e-02,-7.686732280460795153e-02,2.866788738841830053e-01,8.566033417257958860e-01,-2.241168841077296747e-01,5.626764324406785533e-02,-1.174372472724497740e+00,2.820639600871344688e-01,1.009508959286330304e-01,3.569770552466102753e-01,0.000000000000000000e+00
1.788367840321593285e+09,-5.603230744600296021e-02,-4.911704733967781067e-02,3.199106454849243164e-01,9.317054152488708496e-01,-1.562599986791610718e-01,1.135849654674530029e-01,-1.284791946411132812e+00,-3.376058594644071320e-02,-7.267109178301645045e-02,2.962157625696182350e-01,8.569848172732132952e-01,-2.130540932326248083e-01,6.923781185625976775e-02,-1.184672312504767788e+00,2.760536662141102604e-01,1.008588108608139133e-01,3.379017338102576762e-01,1.000000000000000000e+00
1.788367840358182907e+09,-5.001704022288322449e-02,-4.616189002990722656e-02,3.243713080883026123e-01,9.304767251014709473e-01,-1.505378931760787964e-01,1.207890361547470093e-01,-1.289613246917724609e+00,-3.032730601968403050e-02,-6.771190966659013100e-02,3.038452735179664188e-01,8.573662928206307043e-01,-2.016098268101025326e-01,7.801174944686017909e-02,-1.190012970168611517e+00,2.760536662141102604e-01,1.008588108608139133e-01,3.379017338102576762e-01,0.000000000000000000e+00
