# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788367164840731144e+09,-9.526713192462921143e-02,-2.761051058769226074e-01,5.274424329400062561e-03,6.990537643432617188e-01,-4.547654986381530762e-01,2.900157682597637177e-02,-9.416481256484985352e-01,-1.544975967040507214e-02,-2.595941100175487293e-01,1.163500419623098026e-02,5.941481651026183641e-01,-4.617761501487755993e-01,1.888303959716175484e-02,-8.222705424582290590e-01,2.866824643051977262e-01,1.355291450935151853e-01,5.597684428691743763e-01,1.000000000000000000e+00
1.788367164871166945e+09,-1.031415984034538269e-01,-2.711439728736877441e-01,7.025928702205419540e-03,7.109755277633666992e-01,-4.528409242630004883e-01,3.068090230226516724e-02,-9.513371586799621582e-01,-2.613107499809252943e-02,-2.531090257114527731e-01,1.163500419623098026e-02,6.105516136415669592e-01,-4.613946746013581901e-01,1.926451514457916403e-02,-8.333333333333339255e-01,2.866824643051977262e-01,1.355291450935151853e-01,5.597684428691743763e-01,0.000000000000000000e+00
1.788367164915989876e+09,-1.191386431455612183e-01,-2.605361342430114746e-01,1.142638735473155975e-02,7.354009747505187988e-01,-4.482300877571105957e-01,3.414282575249671936e-02,-9.712570905685424805e-01,-3.833829251544962347e-02,-2.466239414053568169e-01,1.163500419623098026e-02,6.261921110856807360e-01,-4.613946746013581901e-01,2.117189288166620997e-02,-8.455405508506910195e-01,2.743567232999937766e-01,1.293951652881634162e-01,5.452615341557313089e-01,1.000000000000000000e+00
1.788367164951520920e+09,-1.271659880876541138e-01,-2.549012899398803711e-01,1.409611105918884277e-02,7.478325366973876953e-01,-4.455226361751556396e-01,3.594031929969787598e-02,-9.814528822898864746e-01,-4.787518120088485318e-02,-2.409018081940956790e-01,1.201647974364838944e-02,6.437399862668815587e-01,-4.610131990539407809e-01,2.269779507133584673e-02,-8.600366216525525687e-01,2.743567232999937766e-01,1.293951652881634162e-01,5.452615341557313089e-01,0.000000000000000000e+00
1.788367164995566368e+09,-1.429232656955718994e-01,-2.429573684930801392e-01,2.049278095364570618e-02,7.729110717773437500e-01,-4.392071366310119629e-01,3.968970105051994324e-02,-1.002253174781799316e+00,-5.703059433890267371e-02,-2.347981994354171320e-01,1.201647974364838944e-02,6.609063859006649722e-01,-4.606317235065233717e-01,2.536812390325771105e-02,-8.733882658121618903e-01,2.655812835198197996e-01,1.240656904125029547e-01,5.280979577739207675e-01,1.000000000000000000e+00
1.788367165033963442e+09,-1.505423337221145630e-01,-2.366635203361511230e-01,2.423248440027236938e-02,7.854876518249511719e-01,-4.355803132057189941e-01,4.166649654507637024e-02,-1.012835264205932617e+00,-6.733043411917272181e-02,-2.286945906767385850e-01,1.201647974364838944e-02,6.780727855344483856e-01,-4.602502479591059625e-01,2.689402609292734780e-02,-8.897917143511104854e-01,2.655812835198197996e-01,1.240656904125029547e-01,5.280979577739207675e-01,0.000000000000000000e+00
1.788367165075725794e+09,-1.648772507905960083e-01,-2.234646081924438477e-01,3.286907076835632324e-02,8.104766607284545898e-01,-4.273052811622619629e-01,4.587725177407264709e-02,-1.034327387809753418e+00,-7.610437170977313315e-02,-2.222095063706426288e-01,1.506828412298766295e-02,6.933318074311447532e-01,-4.598687724116885533e-01,2.880140383001439375e-02,-9.058136873426416713e-01,2.622550474783381658e-01,1.234016452868626212e-01,5.083876762470763699e-01,1.000000000000000000e+00
1.788367165113023996e+09,-1.714702695608139038e-01,-2.165879458189010620e-01,3.776229172945022583e-02,8.228144645690917969e-01,-4.226446747779846191e-01,4.814599826931953430e-02,-1.045223951339721680e+00,-8.487830930037354449e-02,-2.157244220645466726e-01,2.117189288166620997e-02,7.112611581597629851e-01,-4.594872968642711442e-01,2.956435492484921213e-02,-9.206912336919206297e-01,2.622550474783381658e-01,1.234016452868626212e-01,5.083876762470763699e-01,0.000000000000000000e+00
1.788367165158425093e+09,-1.832084506750106812e-01,-2.023924142122268677e-01,4.865096509456634521e-02,8.469427227973937988e-01,-4.122820198535919189e-01,5.306410416960716248e-02,-1.067265391349792480e+00,-9.327077134355654664e-02,-2.084763866636158980e-01,2.765697718776216618e-02,7.288090333409638077e-01,-4.568169680323492798e-01,2.994583047226662131e-02,-9.336614023041125421e-01,2.640342252604817586e-01,1.274024276157862678e-01,4.888728545165019757e-01,1.000000000000000000e+00
1.788367165192006350e+09,-1.882962882518768311e-01,-1.951296776533126831e-01,5.458224564790725708e-02,8.586787581443786621e-01,-4.066197574138641357e-01,5.573468282818794250e-02,-1.078386902809143066e+00,-1.020447089341569580e-01,-1.997024490730154866e-01,3.528648813611034996e-02,7.459754329747472212e-01,-4.552910658426796431e-01,3.070878156710143969e-02,-9.538796063172352291e-01,2.640342252604817586e-01,1.274024276157862678e-01,4.888728545165019757e-01,0.000000000000000000e+00
