t,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,err,tip_z
1788391818.6229076,0.03713654354214668,0.40064284205436707,0.6016459465026855,0.968880295753479,0.029353097081184387,0.7042363882064819,0.4239289164543152,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.013228501072644505,0.37056806683540344
1788391818.654801,0.040038250386714935,0.4055376648902893,0.6025686264038086,0.9829369187355042,0.03333224728703499,0.7045665979385376,0.4239087700843811,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.011927042840012447,0.3795454204082489
1788391818.688561,0.03493241220712662,0.4046846032142639,0.6009016633033752,0.9968739748001099,0.0379512645304203,0.7041701674461365,0.42010021209716797,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.015735600827225582,0.3822828531265259
1788391818.721745,0.022050773724913597,0.39636650681495667,0.5961130857467651,1.006113052368164,0.04189080372452736,0.7045515775680542,0.4138054847717285,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.024004255542040553,0.37670183181762695
1788391818.7550724,0.004333319142460823,0.3799569606781006,0.587268054485321,1.0123189687728882,0.04525782912969589,0.7040666341781616,0.407414972782135,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.03438644892040621,0.3653933107852936
1788391818.7888381,-0.012248126789927483,0.35720863938331604,0.5738377571105957,1.020931601524353,0.04827456548810005,0.7017214298248291,0.4046509563922882,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.050967894852794515,0.35483455657958984
1788391818.8223062,-0.024378333240747452,0.3325885832309723,0.5575838088989258,1.0354647636413574,0.05016326159238815,0.7012789249420166,0.4067940413951874,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.06309810130361448,0.34949976205825806
1788391818.8557348,-0.031582389026880264,0.30924493074417114,0.5391146540641785,1.0567296743392944,0.049318794161081314,0.6981424689292908,0.41292956471443176,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.08615447415397703,0.3500496447086334
1788391818.8891132,-0.035195592790842056,0.2895823121070862,0.519429624080658,1.082985758781433,0.044169384986162186,0.6933231353759766,0.4211227595806122,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.105817092791062,0.3548913598060608
1788391818.9235137,-0.03787114843726158,0.27414050698280334,0.49902549386024475,1.1111021041870117,0.033288225531578064,0.6859656572341919,0.42911267280578613,0.03871976806286703,0.3953994048981482,0.5968184939345402,0.9821087968261235,0.027275501640344757,0.6929503318837273,0.43583581292439355,0.1289933073608882,0.36071881651878357
