# t,q1,q2,q3,q4,q5,q6,q7
1.788366689657992125e+09,-1.422315184026956558e-02,-3.249596655368804932e-01,-9.816100355237722397e-04,5.678888559341430664e-01,-4.654034972190856934e-01,9.028187952935695648e-03,-8.317391872406005859e-01
1.788366689661980152e+09,-1.500392518937587738e-02,-3.243093490600585938e-01,-9.527350193820893764e-04,5.696249604225158691e-01,-4.652824699878692627e-01,9.296194650232791901e-03,-8.333815932273864746e-01
1.788366689676428795e+09,-1.751214452087879181e-02,-3.222481310367584229e-01,-8.181578596122562885e-04,5.751804709434509277e-01,-4.648699462413787842e-01,1.011085044592618942e-02,-8.385969996452331543e-01
1.788366689682422638e+09,-1.924775354564189911e-02,-3.208320140838623047e-01,-6.993160932324826717e-04,5.789998769760131836e-01,-4.645686149597167969e-01,1.065315585583448410e-02,-8.421657681465148926e-01
1.788366689696717739e+09,-2.367769740521907806e-02,-3.172387182712554932e-01,-3.001779259648174047e-04,5.887220501899719238e-01,-4.637252390384674072e-01,1.197381969541311264e-02,-8.512091636657714844e-01
1.788366689702534676e+09,-2.638749219477176666e-02,-3.150624632835388184e-01,4.115023330086842179e-06,5.946248173713684082e-01,-4.631633460521697998e-01,1.274220738559961319e-02,-8.566688299179077148e-01
1.788366689716683149e+09,-3.288520500063896179e-02,-3.099358677864074707e-01,8.863543043844401836e-04,6.085136532783508301e-01,-4.617103934288024902e-01,1.448245160281658173e-02,-8.694049119949340820e-01
1.788366689722725153e+09,-3.672615066170692444e-02,-3.069804906845092773e-01,1.496821641921997070e-03,6.164997220039367676e-01,-4.607944786548614502e-01,1.544787269085645676e-02,-8.766475319862365723e-01
