t,joint,phase,cmd,meas,effort,temp,meas_rj_dg_1_1,meas_rj_dg_1_2,meas_rj_dg_1_3,meas_rj_dg_1_4,meas_rj_dg_2_1,meas_rj_dg_2_2,meas_rj_dg_2_3,meas_rj_dg_2_4,meas_rj_dg_3_1,meas_rj_dg_3_2,meas_rj_dg_3_3,meas_rj_dg_3_4,meas_rj_dg_4_1,meas_rj_dg_4_2,meas_rj_dg_4_3,meas_rj_dg_4_4,meas_rj_dg_5_1,meas_rj_dg_5_2,meas_rj_dg_5_3,meas_rj_dg_5_4,temp_rj_dg_1_1,temp_rj_dg_1_2,temp_rj_dg_1_3,temp_rj_dg_1_4,temp_rj_dg_2_1,temp_rj_dg_2_2,temp_rj_dg_2_3,temp_rj_dg_2_4,temp_rj_dg_3_1,temp_rj_dg_3_2,temp_rj_dg_3_3,temp_rj_dg_3_4,temp_rj_dg_4_1,temp_rj_dg_4_2,temp_rj_dg_4_3,temp_rj_dg_4_4,temp_rj_dg_5_1,temp_rj_dg_5_2,temp_rj_dg_5_3,temp_rj_dg_5_4
400465.901166288,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.006981317007977318,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.03316125578789226,0.020943951023931956,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.91093389,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.13264502315156904,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.026179938779914945,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.911228752,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.13264502315156904,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.026179938779914945,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.920927879,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.921150055,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.930660259,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.024434609527920613,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.026179938779914945,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.930895565,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.024434609527920613,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.026179938779914945,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.940598497,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.013962634015954637,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.94079872,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.013962634015954637,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.950778311,(open),open_hold,0.0,nan,0.0,nan,0.027925268031909273,-0.005235987755982989,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.013962634015954637,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.019198621771937624,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.03316125578789226,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.951007877,rj_dg_2_4,up,0.002976190476190476,0.03316125578789226,3.0,42.5,0.027925268031909273,-0.0017453292519943296,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.022689280275926284,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.029670597283903602,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
400465.960735847,rj_dg_2_4,up,0.005952380952380952,0.03316125578789226,3.0,42.5,0.027925268031909273,-0.0017453292519943296,0.026179938779914945,-0.1291543646475804,-0.010471975511965978,0.010471975511965978,0.024434609527920613,0.03316125578789226,-0.020943951023931956,0.022689280275926284,0.031415926535897934,0.024434609527920613,-0.019198621771937624,0.04363323129985824,0.04014257279586958,0.024434609527920613,-0.029670597283903602,0.019198621771937624,0.024434609527920613,0.04014257279586958,41.6,41.6,40.0,40.0,40.6,41.1,42.0,42.5,41.6,43.0,43.6,43.300000000000004,42.2,41.300000000000004,42.2,43.0,41.1,39.5,40.6,40.5
