t,joint,phase,cmd,meas,effort,temp,meas_rj_dg_1_1,meas_rj_dg_1_2,meas_rj_dg_1_3,meas_rj_dg_1_4,meas_rj_dg_2_1,meas_rj_dg_2_2,meas_rj_dg_2_3,meas_rj_dg_2_4,meas_rj_dg_3_1,meas_rj_dg_3_2,meas_rj_dg_3_3,meas_rj_dg_3_4,meas_rj_dg_4_1,meas_rj_dg_4_2,meas_rj_dg_4_3,meas_rj_dg_4_4,meas_rj_dg_5_1,meas_rj_dg_5_2,meas_rj_dg_5_3,meas_rj_dg_5_4,temp_rj_dg_1_1,temp_rj_dg_1_2,temp_rj_dg_1_3,temp_rj_dg_1_4,temp_rj_dg_2_1,temp_rj_dg_2_2,temp_rj_dg_2_3,temp_rj_dg_2_4,temp_rj_dg_3_1,temp_rj_dg_3_2,temp_rj_dg_3_3,temp_rj_dg_3_4,temp_rj_dg_4_1,temp_rj_dg_4_2,temp_rj_dg_4_3,temp_rj_dg_4_4,temp_rj_dg_5_1,temp_rj_dg_5_2,temp_rj_dg_5_3,temp_rj_dg_5_4
400374.590740137,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.3700098014227979,0.3752457891787809,0.09773843811168245,-0.029670597283903602,0.4363323129985824,0.24434609527920614,0.25132741228718347,-0.048869219055841226,0.39968039870670147,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.3961897402027128,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.600525645,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.3700098014227979,0.3752457891787809,0.10122909661567112,-0.03316125578789226,0.4363323129985824,0.24434609527920614,0.25132741228718347,-0.048869219055841226,0.39968039870670147,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.39968039870670147,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.600808314,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.3700098014227979,0.3752457891787809,0.10122909661567112,-0.03316125578789226,0.4363323129985824,0.24434609527920614,0.25132741228718347,-0.048869219055841226,0.39968039870670147,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.39968039870670147,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.610715742,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.3700098014227979,0.3752457891787809,0.10122909661567112,-0.03316125578789226,0.4310963252425994,0.24434609527920614,0.25132741228718347,-0.05235987755982989,0.39968039870670147,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.39968039870670147,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.610973944,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.3700098014227979,0.3752457891787809,0.10122909661567112,-0.03316125578789226,0.4310963252425994,0.24434609527920614,0.25132741228718347,-0.05235987755982989,0.39968039870670147,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.39968039870670147,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.620808028,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.37350045992678654,0.38048177693476387,0.09773843811168245,-0.03490658503988659,0.42586033748661645,0.24434609527920614,0.25132741228718347,-0.048869219055841226,0.3961897402027128,0.33859387488689996,0.2426007660272118,-0.03490658503988659,0.020943951023931956,0.4014257279586958,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.621227791,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.37350045992678654,0.38048177693476387,0.09773843811168245,-0.03490658503988659,0.42586033748661645,0.24434609527920614,0.25132741228718347,-0.048869219055841226,0.3961897402027128,0.33859387488689996,0.2426007660272118,-0.03490658503988659,0.020943951023931956,0.4014257279586958,0.4066617157146788,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.630717524,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.013962634015954637,0.3752457891787809,0.38397243543875254,0.09773843811168245,-0.03665191429188092,0.4241150082346221,0.2478367537831948,0.25132741228718347,-0.05235987755982989,0.3961897402027128,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.4014257279586958,0.39968039870670147,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.630956747,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.013962634015954637,0.3752457891787809,0.38397243543875254,0.09773843811168245,-0.03665191429188092,0.4241150082346221,0.2478367537831948,0.25132741228718347,-0.05235987755982989,0.3961897402027128,0.33859387488689996,0.2426007660272118,-0.031415926535897934,0.020943951023931956,0.4014257279586958,0.39968039870670147,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.640745512,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.015707963267948967,0.3647738136668149,0.38571776469074687,0.09773843811168245,-0.029670597283903602,0.42935099599060506,0.24958208303518914,0.2530727415391778,-0.0471238898038469,0.39968039870670147,0.3351032163829113,0.2426007660272118,-0.031415926535897934,0.022689280275926284,0.3909537524467298,0.3961897402027128,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.641032304,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.015707963267948967,0.3647738136668149,0.38571776469074687,0.09773843811168245,-0.029670597283903602,0.42935099599060506,0.24958208303518914,0.2530727415391778,-0.0471238898038469,0.39968039870670147,0.3351032163829113,0.2426007660272118,-0.031415926535897934,0.022689280275926284,0.3909537524467298,0.3961897402027128,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.65077459,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.015707963267948967,0.3647738136668149,0.38571776469074687,0.09773843811168245,-0.029670597283903602,0.42935099599060506,0.24958208303518914,0.2530727415391778,-0.0471238898038469,0.39968039870670147,0.3351032163829113,0.2426007660272118,-0.031415926535897934,0.022689280275926284,0.3909537524467298,0.3961897402027128,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.65099522,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.35779249665883756,0.37873644768276954,0.10122909661567112,-0.026179938779914945,0.4223696789826278,0.2530727415391778,0.2530727415391778,-0.0471238898038469,0.3961897402027128,0.33859387488689996,0.24085543677521748,-0.031415926535897934,0.020943951023931956,0.3822271061867582,0.40317105721069013,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.6,40.5
400374.660888803,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.2007128639793479,0.35779249665883756,-0.010471975511965978,0.35779249665883756,0.37873644768276954,0.10122909661567112,-0.026179938779914945,0.4223696789826278,0.2530727415391778,0.2530727415391778,-0.0471238898038469,0.3961897402027128,0.33859387488689996,0.24085543677521748,-0.031415926535897934,0.020943951023931956,0.3822271061867582,0.40317105721069013,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.5,40.5
400374.661067099,(open),open,0.0,nan,0.0,nan,0.05759586531581288,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.010471975511965978,0.3647738136668149,0.3665191429188092,0.09773843811168245,-0.03490658503988659,0.4118977034706618,0.2583087292951608,0.24958208303518914,-0.05061454830783556,0.38397243543875254,0.33335788713091696,0.24085543677521748,-0.03490658503988659,0.022689280275926284,0.38571776469074687,0.40317105721069013,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.5,40.5
400374.670799247,(open),open,0.0,nan,0.0,nan,0.05759586531581288,-0.005235987755982989,0.20420352248333656,0.35779249665883756,-0.010471975511965978,0.3647738136668149,0.3665191429188092,0.09773843811168245,-0.03490658503988659,0.4118977034706618,0.2583087292951608,0.24958208303518914,-0.05061454830783556,0.38397243543875254,0.33335788713091696,0.24085543677521748,-0.03490658503988659,0.022689280275926284,0.38571776469074687,0.40317105721069013,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.5,40.5
400374.671075807,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.3560471674068432,-0.015707963267948967,0.3508111796508602,0.3647738136668149,0.09773843811168245,-0.031415926535897934,0.4118977034706618,0.25132741228718347,0.24085543677521748,-0.05061454830783556,0.3822271061867582,0.33161255787892263,0.23736477827122882,-0.031415926535897934,0.022689280275926284,0.3752457891787809,0.39444441095071847,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.5,40.5
400374.680559135,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.3560471674068432,-0.010471975511965978,0.3403392041388943,0.36302848441482055,0.09773843811168245,-0.027925268031909273,0.3909537524467298,0.23736477827122882,0.23212879051524585,-0.0471238898038469,0.37873644768276954,0.3298672286269283,0.23387411976724015,-0.031415926535897934,0.020943951023931956,0.3647738136668149,0.40491638646268446,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.5,40.5
400374.680782059,(open),open,0.0,nan,0.0,nan,0.061086523819801536,-0.005235987755982989,0.20420352248333656,0.3560471674068432,-0.010471975511965978,0.3403392041388943,0.36302848441482055,0.09773843811168245,-0.027925268031909273,0.3909537524467298,0.23736477827122882,0.23212879051524585,-0.0471238898038469,0.37873644768276954,0.3298672286269283,0.23387411976724015,-0.031415926535897934,0.020943951023931956,0.3647738136668149,0.40491638646268446,41.5,41.6,40.1,40.1,40.5,41.0,41.800000000000004,42.6,41.5,42.800000000000004,43.5,43.300000000000004,42.1,41.2,42.1,43.1,41.0,39.300000000000004,40.5,40.5
