t_send,step_idx,publish_dt,cmd_l_aj_1,cmd_l_aj_2,cmd_l_aj_3,cmd_l_aj_4,cmd_l_aj_5,cmd_l_aj_6,cmd_l_aj_7,meas_l_aj_1,meas_l_aj_2,meas_l_aj_3,meas_l_aj_4,meas_l_aj_5,meas_l_aj_6,meas_l_aj_7,eff_l_aj_1,eff_l_aj_2,eff_l_aj_3,eff_l_aj_4,eff_l_aj_5,eff_l_aj_6,eff_l_aj_7,cmd_gripper
599217.701661306,-1,0.08,0.2814057596647613,-0.7463947848509668,-1.1973882495619237,1.7387916173706062,-1.3649004625443422,0.22424623339096855,1.4034372726347792,0.2814057596647613,-0.7463947848509668,-1.1973882495619237,1.7387916173706062,-1.3649004625443422,0.22424623339096855,1.4034372726347792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599217.781706613,-1,0.08,0.28007531837519045,-0.7446784127887852,-1.1918715501253865,1.7350633362529075,-1.36076137815724,0.22321138453016945,1.3954618655141129,0.2814057596647613,-0.7463947848509668,-1.1973882495619237,1.7387916173706062,-1.3649004625443422,0.22424623339096855,1.4034372726347792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599217.861713302,-1,0.08,0.2787448770856196,-0.7429620407266035,-1.1863548506888493,1.7313350551352091,-1.3566222937701382,0.22217653566937035,1.3874864583934465,0.2814057596647613,-0.7463947848509668,-1.1973882495619237,1.7387916173706062,-1.3649004625443422,0.22424623339096855,1.4034372726347792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599217.941691125,-1,0.08,0.2774144357960488,-0.741245668664422,-1.1808381512523123,1.7276067740175105,-1.3524832093830361,0.22114168680857124,1.3795110512727802,0.2814057596647613,-0.7463185996698997,-1.1961260394804916,1.7387916173706062,-1.3649004625443422,0.22424623339096855,1.4028330153787532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599218.021655786,-1,0.08,0.27608399450647797,-0.7395292966022403,-1.175321451815775,1.7238784928998119,-1.3483441249959343,0.22010683794777214,1.3715356441521138,0.28116578232943945,-0.7456951506909726,-1.192425749320113,1.7367644871458665,-1.3649004625443422,0.22424623339096855,1.3996256221016583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599218.102294939,-1,0.08,0.27475355321690714,-0.7378129245400588,-1.1698047523792379,1.7201502117821132,-1.3442050406088322,0.21907198908697306,1.3635602370314475,0.2803984414140124,-0.7443242369189412,-1.1876822809253755,1.7334563659724496,-1.3649004625443422,0.22424623339096855,1.3946616603391473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599218.181665306,-1,0.08,0.2734231119273363,-0.7360965524778772,-1.1642880529427009,1.7164219306644148,-1.3400659562217303,0.21803714022617396,1.355584829910781,0.27915550189019533,-0.7425053581251403,-1.1824947398188737,1.7298037732098233,-1.3649004625443422,0.22424623339096855,1.3885882617670016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599218.26175398,-1,0.08,0.2720926706377655,-0.7343801804156955,-1.1587713535061637,1.7126936495467162,-1.3359268718346282,0.21700229136537486,1.3476094227901148,0.2776934336704136,-0.7405725911790151,-1.1771181604763,1.726085692001544,-1.3649004625443422,0.22424623339096855,1.3818141503991694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599218.341693483,-1,0.08,0.27076222934819466,-0.732663808353514,-1.1532546540696265,1.7089653684290176,-1.3317877874475263,0.21596744250457575,1.3396340156694484,0.276216220689488,-0.7387059206673678,-1.1716611090539268,1.7223582095201642,-1.3640459087517787,0.22424623339096855,1.3745974735622875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
599218.421717913,-1,0.08,0.26943178805862383,-0.7309474362913324,-1.1477379546330893,1.705237087311319,-1.3276487030604243,0.21493259364377665,1.331658608548782,0.2748066748251974,-0.7369386646012818,-1.16616980130457,1.718629861846811,-1.362007716704632,0.22424623339096855,1.3671012753642968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
