t_send,step_idx,publish_dt,cmd_l_aj_1,cmd_l_aj_2,cmd_l_aj_3,cmd_l_aj_4,cmd_l_aj_5,cmd_l_aj_6,cmd_l_aj_7,meas_l_aj_1,meas_l_aj_2,meas_l_aj_3,meas_l_aj_4,meas_l_aj_5,meas_l_aj_6,meas_l_aj_7,eff_l_aj_1,eff_l_aj_2,eff_l_aj_3,eff_l_aj_4,eff_l_aj_5,eff_l_aj_6,eff_l_aj_7,cmd_gripper
583228.7905279,-1,0.08,0.10242618448157437,-0.24395361257343495,0.12989242389562783,0.9180209048599988,-0.42286564431219986,-0.023079270618753256,-0.2840085450522629,0.10242618448157437,-0.24395361257343495,0.12989242389562783,0.9180209048599988,-0.42286564431219986,-0.023079270618753256,-0.2840085450522629,-2.3868131868131854,-1.8593406593406598,-0.4444444444444464,2.276923076923076,0.0805860805860803,-0.0366300366300365,-0.46642246642246654,0.0
583228.870525792,-1,0.08,0.09560111479558152,-0.2517033998896001,0.12219286954603223,0.9189373227204518,-0.4253735474196573,-0.021704019405047226,-0.28674921848844337,0.10509651331349623,-0.2412832837415131,0.12989242389562783,0.908865491721981,-0.4198138399328606,-0.022697795071335847,-0.2866788738841848,-0.3296703296703285,-0.40879120879120734,-0.02051282051282044,0.8683760683760653,-0.11965811965811923,-0.017094017094017033,0.0805860805860803,0.0
583228.950510965,-1,0.08,0.08877604510958867,-0.2594531872057652,0.11449331519643662,0.919853740580905,-0.42788145052711485,-0.020328768191341197,-0.2894898919246239,0.10585946440833105,-0.23556115053025195,0.12989242389562783,0.9027618829633024,-0.4152361333638517,-0.018883039597161755,-0.30193789578088115,-0.751648351648349,-1.2791208791208817,-0.5811965811965827,0.8957264957264996,-0.10500610500610463,-0.056166056166055967,0.15873015873015817,0.0
583229.030846125,-1,0.08,0.08195097542359582,-0.26720297452193037,0.10679376084684102,0.920770158441358,-0.4303893536345723,-0.01895351697763517,-0.29223056536080433,0.10547798886091364,-0.23556115053025195,0.12989242389562783,0.9027618829633024,-0.4152361333638517,-0.0165941863126573,-0.30193789578088115,-1.2527472527472554,-1.7274725274725284,-1.1145299145299141,0.9504273504273542,-0.1391941391941387,-0.04639804639804623,0.1098901098901095,0.0
583229.110659764,-1,0.08,0.07512590573760297,-0.27495276183809547,0.0990942064972454,0.9216865763018112,-0.4328972567420298,-0.01757826576392914,-0.2949712387969848,0.10509651331349623,-0.23556115053025195,0.12798504615854078,0.9027618829633024,-0.4152361333638517,-0.01697566186007471,-0.30193789578088115,-1.7010989010989022,-2.2813186813186803,-1.264957264957264,1.032478632478636,-0.15873015873015994,-0.03174603174603163,0.08547008547008517,0.0
583229.190500636,-1,0.08,0.06830083605161012,-0.28270254915426063,0.0913946521476498,0.9226029941622642,-0.43540515984948724,-0.016203014550223112,-0.2977119122331653,0.10509651331349623,-0.23556115053025195,0.12073701075761001,0.9027618829633024,-0.4156176089112691,-0.018883039597161755,-0.30193789578088115,-2.175824175824175,-2.8351648351648393,-1.470085470085472,1.0735042735042768,-0.18803418803418914,0.0024420024420024333,0.056166056166055967,0.0
583229.270494176,-1,0.08,0.06147576636561728,-0.29045233647042573,0.0836950977980542,0.9235194120227174,-0.43791306295694477,-0.014827763336517084,-0.30045258566934574,0.10204470893415696,-0.24013885709926086,0.11654077973601851,0.9027618829633024,-0.4163805600061039,-0.019645990691996573,-0.2958342870222026,-2.360439560439559,-2.7824175824175867,-1.798290598290599,1.1555555555555586,-0.18803418803418914,0.017094017094017033,-0.11477411477411437,0.0
583229.350520584,-1,0.08,0.05465069667962443,-0.2982021237865909,0.0759955434484586,0.9244358298831704,-0.44042096606440223,-0.013452512122811055,-0.3031932591055262,0.095559624628061,-0.2500572213321135,0.11043717097733996,0.8993286030365457,-0.4205767910276954,-0.020027466239413982,-0.28133821622034105,-2.3076923076923066,-2.808791208791213,-1.4564102564102583,1.4837606837606856,-0.14407814407814357,0.04639804639804623,-0.2368742368742378,0.0
583229.430518562,-1,0.08,0.04782562699363158,-0.305951911102756,0.06829598909886299,0.9253522477436236,-0.4429288691718597,-0.012077260909105025,-0.3059339325417067,0.09174486915388691,-0.25577935454337464,0.09594110017547841,0.8962767986572064,-0.4236285954070347,-0.019645990691996573,-0.2744716563668277,-2.6769230769230816,-2.887912087912092,-1.4153846153846175,1.6205128205128219,-0.17338217338217454,0.04639804639804623,-0.3443223443223449,0.0
583229.510499264,-1,0.08,0.041000557307638734,-0.31370169841892115,0.06059643474926739,0.9262686656040766,-0.4454367722793172,-0.010702009695398996,-0.30867460597788715,0.09098191805905209,-0.2664606698710621,0.09250782024872173,0.895895323109789,-0.4274433508812088,-0.019264515144579164,-0.2672236209658969,-3.1252747252747284,-2.6505494505494553,-1.470085470085472,1.7435897435897445,-0.10012210012209977,0.056166056166055967,-0.4029304029304033,0.0
583229.590511677,-1,0.08,0.03417548762164588,-0.32145148573508625,0.052896880399671775,0.9271850834645298,-0.4479446753867747,-0.009326758481692966,-0.31141527941406766,0.09021896696421727,-0.26913099870298396,0.08106355382619945,0.8924620431830323,-0.4358358129243918,-0.018501564049744346,-0.2668421454184795,-3.4417582417582437,-3.1516483516483547,-1.3333333333333357,2.0717948717948715,-0.06105006105006083,0.06105006105006083,-0.42246642246642274,0.0
583229.67049238,-1,0.08,0.02735041793565303,-0.3292012730512514,0.045197326050076175,0.9281015013249828,-0.45045257849423215,-0.007951507267986936,-0.3141559528502481,0.08525978484779095,-0.271038376440071,0.07419699397268609,0.8897917143511105,-0.4419394216830703,-0.018120088502326936,-0.2668421454184795,-3.6263736263736277,-3.46813186813187,-1.6341880341880355,2.194871794871794,-0.056166056166055967,0.07081807081807057,-0.4566544566544568,0.0
583229.750546801,-1,0.08,0.020525348249660194,-0.3369510603674165,0.037497771700480576,0.929017919185436,-0.45296048160168967,-0.006576256054280912,-0.31689662628642856,0.07724879835202536,-0.2798123140306714,0.07267109178301645,0.8897917143511105,-0.44270237277790514,-0.018120088502326936,-0.2672236209658969,-3.283516483516486,-3.3362637362637386,-1.7709401709401718,2.2495726495726487,-0.09035409035409003,0.08547008547008517,-0.4713064713064714,0.0
583229.830674155,-1,0.08,0.013700278563667345,-0.34470084768358167,0.029798217350884976,0.929934337045889,-0.45546838470914713,-0.005201004840574883,-0.319637299722609,0.06885633630884236,-0.2866788738841848,0.061226825360494175,0.8897917143511105,-0.44384679942015737,-0.018120088502326936,-0.2672236209658969,-3.25714285714286,-3.4417582417582437,-1.53846153846154,2.304273504273503,-0.08547008547008517,0.10012210012209977,-0.49572649572649574,0.0
583229.910491323,-1,0.08,0.006875208877674496,-0.35245063499974677,0.022098663001289362,0.9308507549063422,-0.4579762878166046,-0.003825753626868853,-0.3223779731587895,0.0623712520027464,-0.2946898603799504,0.05092698558022413,0.8897917143511105,-0.4488059815365837,-0.01621271076523989,-0.2676050965133143,-3.362637362637365,-3.389010989010991,-1.7435897435897445,2.3726495726495713,-0.03174603174603163,0.0952380952380949,-0.5103785103785103,0.0
583229.990491657,-1,0.08,5.013919168164738e-05,-0.36020042231591193,0.014399108651693762,0.9317671727667952,-0.46048419092406206,-0.0024505024131628236,-0.32511864659497,0.05779354543373749,-0.304608224612803,0.04787518120088485,0.8897917143511105,-0.4503318837262533,-0.01583123521782248,-0.26798657206073173,-3.652747252747254,-3.362637362637365,-1.6752136752136764,2.427350427350426,-0.08547008547008517,0.10012210012209977,-0.5396825396825395,0.0
583230.070701762,-1,0.08,-0.0067749304943112015,-0.36795020963207703,0.0066995543020981485,0.9326835906272484,-0.4629920940315196,-0.0010752511994567941,-0.3278593200311505,0.056267643244067855,-0.30689707789730747,0.03681239032577999,0.8897917143511105,-0.45109483482108814,-0.01583123521782248,-0.2676050965133143,-3.942857142857143,-3.7054945054945065,-1.6478632478632491,2.495726495726494,-0.10012210012209977,0.11965811965811923,-0.5787545787545785,0.0
583230.150517217,-1,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.051308461127641536,-0.31490806439307306,0.03566796368352776,0.8897917143511105,-0.4579613946746015,-0.01583123521782248,-0.2676050965133143,-3.9692307692307693,-3.547252747252749,-1.9760683760683762,2.536752136752135,0.026862026862026767,0.12942612942612897,-0.6080586080586077,0.0
583230.230512655,0,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.04100862134737149,-0.31872281986724715,0.024605172808422893,0.8897917143511105,-0.4610131990539408,-0.01583123521782248,-0.26836804760814914,-3.6791208791208803,-4.021978021978022,-1.7299145299145309,2.5914529914529894,-0.0366300366300365,0.14896214896214843,-0.6129426129426125,0.0
583230.310730956,1,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03185320820935367,-0.3236820019836735,0.018120088502326936,0.8897917143511105,-0.4617761501487756,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.5208791208791226,-1.4017094017094038,2.5914529914529894,-0.0366300366300365,0.1098901098901095,-0.6227106227106223,0.0
583230.390495023,2,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.029564354924849212,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.015068284122987663,-0.26836804760814914,-3.1252747252747284,-3.283516483516486,-1.3880341880341902,2.5914529914529894,-0.0512820512820511,0.13431013431013383,-0.632478632478632,0.0
583230.47055429,3,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.632478632478632,0.0
583230.55062752,4,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.6275946275946271,0.0
583230.630516158,5,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.632478632478632,0.0
583230.710498325,6,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.632478632478632,0.0
583230.790622443,7,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.4017094017094038,2.5914529914529894,-0.04639804639804623,0.1391941391941387,-0.6275946275946271,0.0
583230.870491876,8,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.1391941391941387,-0.632478632478632,0.0
583230.950524058,9,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.14407814407814357,-0.6275946275946271,0.0
583231.030499885,10,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.04639804639804623,0.1391941391941387,-0.632478632478632,0.0
583231.110520265,11,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.0512820512820511,0.1391941391941387,-0.6275946275946271,0.0
583231.190505052,12,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.564102564102562,-0.04639804639804623,0.1391941391941387,-0.6275946275946271,0.0
583231.270500811,13,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.3880341880341902,2.564102564102562,-0.04639804639804623,0.1391941391941387,-0.632478632478632,0.0
583231.350652844,14,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.6227106227106223,0.0
583231.430668588,15,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.6275946275946271,0.0
583231.51049974,16,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.5914529914529894,-0.04639804639804623,0.1391941391941387,-0.6275946275946271,0.0
583231.590492392,17,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.0512820512820511,0.13431013431013383,-0.632478632478632,0.0
583231.670538028,18,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.4017094017094038,2.564102564102562,-0.04639804639804623,0.13431013431013383,-0.632478632478632,0.0
583231.75049897,19,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.4017094017094038,2.5914529914529894,-0.0512820512820511,0.13431013431013383,-0.632478632478632,0.0
583231.830498065,20,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.329785610742352,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.5777777777777757,-0.04639804639804623,0.1391941391941387,-0.6275946275946271,0.0
583231.910492325,21,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.429059829059831,2.5777777777777757,-0.04639804639804623,0.1391941391941387,-0.6275946275946271,0.0
583231.99049117,22,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.4017094017094038,2.5914529914529894,-0.04639804639804623,0.1391941391941387,-0.632478632478632,0.0
583232.070659651,23,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.3880341880341902,2.5914529914529894,-0.04639804639804623,0.1391941391941387,-0.6373626373626369,0.0
583232.150500135,24,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.632478632478632,0.0
583232.230492216,25,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3362637362637386,-1.3880341880341902,2.5777777777777757,-0.04639804639804623,0.1391941391941387,-0.632478632478632,0.0
583232.310518424,26,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.178021978021981,-3.3098901098901123,-1.4017094017094038,2.5914529914529894,-0.04639804639804623,0.1391941391941387,-0.632478632478632,0.0
583232.390520813,27,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3362637362637386,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.1391941391941387,-0.6275946275946271,0.0
583232.470602805,28,0.08,-0.01360000018030405,-0.3756999969482422,-0.0010000000474974513,0.9336000084877014,-0.46549999713897705,0.0003000000142492354,-0.33059999346733093,0.03032730601968403,-0.3294041351949346,0.018120088502326936,0.8897917143511105,-0.462157625696193,-0.014686808575570254,-0.26836804760814914,-3.1516483516483547,-3.3098901098901123,-1.4017094017094038,2.5777777777777757,-0.04639804639804623,0.13431013431013383,-0.632478632478632,0.0
