t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
587734.001815293,-1,0.08,0.010872053101396162,0.004768444342717615,-0.0036240177004653873,0.008964675364309116,0.003242542153047978,-0.010872053101396162,0.014686808575570254,0.010872053101396162,0.004768444342717615,-0.0036240177004653873,0.008964675364309116,0.003242542153047978,-0.010872053101396162,0.014686808575570254,-0.8307692307692278,-0.09230769230769198,0.22564102564102484,-0.5675213675213691,-0.04639804639804623,0.0952380952380949,-0.1636141636141648,0.0
587734.081850908,-1,0.08,0.005436026550698081,0.004884222115479453,-0.0018120088502326936,0.004482337682154558,0.001621271076523989,-0.005436026550698081,0.007343404287785127,0.010872053101396162,0.005531395437552433,-0.0040054932478827965,0.008964675364309116,0.003242542153047978,-0.011253528648813571,0.019645990691996573,-0.14505494505494454,-0.11868131868131826,-0.02051282051282044,-0.07521367521367495,0.0219780219780219,-0.0073260073260073,-0.08547008547008517,0.0
587734.161954742,-1,0.08,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.011253528648813571,0.004768444342717615,-0.0040054932478827965,0.009727626459143934,0.0013351644159609322,-0.01163500419623098,0.019264515144579164,-0.4615384615384599,-0.0659340659340657,0.08888888888888857,-0.3623931623931611,-0.0073260073260073,0.04151404151404137,-0.13431013431013383,0.0
587734.241926389,0,0.08,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.011253528648813571,0.004768444342717615,-0.0040054932478827965,0.009727626459143934,0.0013351644159609322,-0.011253528648813571,0.018501564049744346,-0.8571428571428612,-0.0659340659340657,0.22564102564102484,-0.6222222222222236,-0.0219780219780219,0.10012210012209977,-0.192918192918194,0.0
587734.32185359,1,0.08,0.0,0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.004768444342717615,-0.0040054932478827965,0.009346150911726525,0.0013351644159609322,-0.01163500419623098,0.014686808575570254,-0.8571428571428612,-0.09230769230769198,0.22564102564102484,-0.5948717948717963,-0.026862026862026767,0.10012210012209977,-0.14407814407814357,0.0
587734.401873557,2,0.08,0.0,0.015000000596046448,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.004768444342717615,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.01163500419623098,0.014686808575570254,-0.8307692307692278,0.25054945054944966,0.22564102564102484,-0.5675213675213691,-0.026862026862026767,0.10012210012209977,-0.1538461538461533,0.0
587734.481919554,3,0.08,0.0,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.005149919890135024,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.011253528648813571,0.015068284122987663,-0.8571428571428612,0.567032967032965,0.2119658119658112,-0.5675213675213691,-0.026862026862026767,0.10012210012209977,-0.1636141636141648,0.0
587734.561864782,4,0.08,0.0,0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.006294346532387252,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.011253528648813571,0.015068284122987663,-0.8571428571428612,0.7780219780219753,0.22564102564102484,-0.5811965811965827,-0.0219780219780219,0.0952380952380949,-0.15873015873015994,0.0
587734.641942299,5,0.08,0.0,0.030000001192092896,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.010872053101396162,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.008964675364309116,0.015068284122987663,-0.8571428571428612,0.8307692307692278,0.22564102564102484,-0.5811965811965827,-0.0219780219780219,0.07570207570207543,-0.15873015873015994,0.0
587734.72186406,6,0.08,0.0,0.03500000014901161,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.01697566186007471,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.008583199816891707,0.014686808575570254,-0.8307692307692278,0.7252747252747227,0.22564102564102484,-0.5675213675213691,-0.026862026862026767,0.07570207570207543,-0.1538461538461533,0.0
587734.801863131,7,0.08,0.0,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.024223697261005483,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.009727626459143934,0.014686808575570254,-0.8307692307692278,0.5406593406593387,0.22564102564102484,-0.5811965811965827,-0.026862026862026767,0.0805860805860803,-0.15873015873015994,0.0
587734.881800216,8,0.08,0.0,0.044999998062849045,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.029182879377431803,-0.0040054932478827965,0.008964675364309116,0.0013351644159609322,-0.008583199816891707,0.015068284122987663,-0.8571428571428612,0.5934065934065913,0.22564102564102484,-0.5675213675213691,-0.026862026862026767,0.07570207570207543,-0.1636141636141648,0.0
587734.961868009,9,0.08,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.010872053101396162,0.03147173266193626,-0.0040054932478827965,0.008964675364309116,0.000953688868543523,-0.008583199816891707,0.015449759670405072,-0.8307692307692278,0.8043956043956015,0.22564102564102484,-0.5675213675213691,-0.026862026862026767,0.07081807081807057,-0.15873015873015994,0.0
