t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
615911.284783731,-1,0.02,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015068284122987663,0.02155336842908362,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015068284122987663,0.02155336842908362,-0.5406593406593387,-0.14505494505494454,-0.5264957264957282,-0.2529914529914521,0.012210012210012167,0.0952380952380949,-0.14407814407814357,0.0
615911.30474387,-1,0.02,0.007802908924447006,0.014846577460587828,0.006415725115656427,0.005375337259063493,-0.0022541736892846905,-0.013698440111806966,0.019593971299166926,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015068284122987663,0.02155336842908362,-0.5406593406593387,-0.14505494505494454,-0.5401709401709418,-0.2529914529914521,0.012210012210012167,0.0952380952380949,-0.14407814407814357,0.0
615911.324748217,-1,0.02,0.007022618032002306,0.013861919703353175,0.005774152604090785,0.004837803533157143,-0.0020287563203562216,-0.01232859610062627,0.017634574169250232,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015068284122987663,0.02193484397650103,-0.3560439560439548,-0.01318681318681314,-0.33504273504273385,-0.08888888888888857,0.0024420024420024333,0.04151404151404137,-0.0659340659340657,0.0
615911.344747214,-1,0.02,0.006242327139557606,0.012877261946118521,0.0051325800925251415,0.004300269807250795,-0.0018033389514277526,-0.010958752089445575,0.015675177039333542,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.022697795071335847,-0.09230769230769198,0.17142857142857082,-0.07521367521367495,0.07521367521367495,-0.0073260073260073,-0.0219780219780219,0.017094017094017033,0.0
615911.364799357,-1,0.02,0.005462036247112905,0.011892604188883866,0.004491007580959499,0.003762736081344445,-0.0015779215824992835,-0.009588908078264877,0.013715779909416848,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.023079270618753256,-0.03956043956043942,0.17142857142857082,-0.1025641025641022,0.06153846153846132,-0.012210012210012167,-0.0219780219780219,0.0219780219780219,0.0
615911.384747457,-1,0.02,0.004681745354668204,0.010907946431649213,0.003849435069393856,0.0032252023554380956,-0.0013525042135708143,-0.00821906406708418,0.011756382779500155,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.023460746166170665,-0.0659340659340657,0.11868131868131826,-0.1572649572649567,0.02051282051282044,-0.012210012210012167,-0.017094017094017033,0.0024420024420024333,0.0
615911.404788561,-1,0.02,0.0039014544622235038,0.00992328867441456,0.003207862557828214,0.002687668629531747,-0.0011270868446423454,-0.006849220055903485,0.009796985649583465,0.008583199816891707,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.023842221713588074,-0.11868131868131826,0.03956043956043942,-0.22564102564102484,-0.006837606837606813,-0.0073260073260073,-0.0073260073260073,-0.0073260073260073,0.0
615911.42469277,-1,0.02,0.003121163569778803,0.008938630917179906,0.0025662900462625707,0.0021501349036253973,-0.0009016694757138762,-0.005479376044722787,0.007837588519666771,0.008964675364309116,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.024223697261005483,-0.11868131868131826,-0.01318681318681314,-0.23931623931623847,-0.03418803418803407,-0.0024420024420024333,0.0073260073260073,-0.03174603174603163,0.0
615911.444743113,-1,0.02,0.002340872677334102,0.007953973159945251,0.0019247175346969276,0.0016126011777190478,-0.0006762521067854071,-0.00410953203354209,0.005878191389750077,0.008964675364309116,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.024605172808422893,-0.1978021978021971,-0.09230769230769198,-0.3076923076923066,-0.06153846153846132,-0.0024420024420024333,0.0219780219780219,-0.06105006105006083,0.0
615911.464799264,-1,0.02,0.001560581784889401,0.006969315402710598,0.0012831450231312854,0.0010750674518126982,-0.0004508347378569381,-0.002739688022361393,0.003918794259833384,0.008964675364309116,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0024795910582131597,-0.015449759670405072,0.024986648355840302,-0.25054945054944966,-0.14505494505494454,-0.33504273504273385,-0.08888888888888857,0.0024420024420024333,0.03174603174603163,-0.0805860805860803,0.0
