t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
594295.07018388,-1,0.02,0.005531395437552433,0.042915999084458534,0.00705729762722207,0.010490577553978753,-0.013542381933318026,-0.042153047989623715,0.023079270618753256,0.005531395437552433,0.042915999084458534,0.00705729762722207,0.010490577553978753,-0.013542381933318026,-0.042153047989623715,0.023079270618753256,-0.3296703296703285,-1.780219780219781,-0.5538461538461554,-0.4991452991453009,0.11965811965811923,0.17826617826617763,-0.14896214896214843,0.0
594295.090176743,-1,0.02,0.005279968372209141,0.041192544575539565,0.006736511371439249,0.010013733119706991,-0.012926819118167206,-0.040237000353731726,0.02203021286335538,0.005531395437552433,0.042915999084458534,0.00705729762722207,0.010490577553978753,-0.013542381933318026,-0.042153047989623715,0.023079270618753256,-0.3032967032967022,-1.780219780219781,-0.5401709401709418,-0.4991452991453009,0.1245421245421241,0.1831501831501825,-0.14896214896214843,0.0
594295.110190956,-1,0.02,0.005028541306865848,0.0394690900666206,0.006415725115656427,0.00953688868543523,-0.012311256303016388,-0.03832095271783974,0.020981155107957505,0.005531395437552433,0.04329747463187594,0.00705729762722207,0.010490577553978753,-0.013923857480735435,-0.042915999084458534,0.023460746166170665,-0.1978021978021971,-0.567032967032965,-0.3213675213675202,-0.22564102564102484,0.07081807081807057,0.0366300366300365,-0.056166056166055967,0.0
594295.13039138,-1,0.02,0.004777114241522556,0.037745635557701634,0.006094938859873606,0.009060044251163468,-0.011695693487865567,-0.036404905081947755,0.01993209735255963,0.005531395437552433,0.04406042572671076,0.007438773174639479,0.010872053101396162,-0.014305333028152845,-0.04520485236896299,0.024986648355840302,-0.01318681318681314,0.3296703296703285,-0.08888888888888857,0.07521367521367495,0.0219780219780219,-0.10500610500610463,0.012210012210012167,0.0
594295.150198982,-1,0.02,0.0045256871761792635,0.03602218104878267,0.005774152604090785,0.008583199816891707,-0.011080130672714749,-0.034488857446055766,0.018883039597161755,0.005531395437552433,0.04482337682154558,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04596780346379781,0.02613107499809253,0.03956043956043942,0.4351648351648336,-0.08888888888888857,0.07521367521367495,0.017094017094017033,-0.13431013431013383,0.0073260073260073,0.0
594295.170194577,-1,0.02,0.004274260110835971,0.034298726539863704,0.0054533663483079635,0.008106355382619945,-0.010464567857563929,-0.03257280981016378,0.01783398184176388,0.005531395437552433,0.04596780346379781,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.046730754558632626,0.02651255054550994,0.01318681318681314,0.3560439560439548,-0.11623931623931583,0.06153846153846132,0.017094017094017033,-0.1391941391941387,0.0219780219780219,0.0
594295.190192298,-1,0.02,0.004022833045492679,0.03257527203094474,0.0051325800925251415,0.007629510948348184,-0.00984900504241311,-0.030656762174271796,0.016784924086366004,0.005912870984969842,0.046349279011215216,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04596780346379781,0.02613107499809253,0.01318681318681314,0.3032967032967022,-0.14358974358974308,0.03418803418803407,0.0219780219780219,-0.1538461538461533,0.026862026862026767,0.0
594295.21018528,-1,0.02,0.0037714059801493864,0.030851817522025773,0.00481179383674232,0.007152666514076422,-0.00923344222726229,-0.028740714538379807,0.01573586633096813,0.005912870984969842,0.046730754558632626,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04596780346379781,0.02613107499809253,0.01318681318681314,0.22417582417582338,-0.18461538461538396,0.006837606837606813,0.026862026862026767,-0.13431013431013383,0.017094017094017033,0.0
594295.230190485,-1,0.02,0.0035199789148060937,0.029128363013106808,0.004491007580959499,0.006675822079804661,-0.008617879412111472,-0.026824666902487818,0.014686808575570254,0.005912870984969842,0.046349279011215216,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04596780346379781,0.02613107499809253,-0.01318681318681314,0.14505494505494454,-0.2119658119658112,-0.02051282051282044,0.03174603174603163,-0.10500610500610463,0.012210012210012167,0.0
594295.250214925,-1,0.02,0.0032685518494628015,0.027404908504187843,0.004170221325176677,0.006198977645532899,-0.008002316596960652,-0.024908619266595832,0.013637750820172378,0.005912870984969842,0.046349279011215216,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.046349279011215216,0.02613107499809253,-0.01318681318681314,0.01318681318681314,-0.22564102564102484,-0.04786324786324769,0.03174603174603163,-0.10012210012209977,-0.0024420024420024333,0.0
594295.270185795,-1,0.02,0.003017124784119509,0.025681453995268878,0.003849435069393856,0.005722133211261138,-0.0073867537818098315,-0.022992571630703843,0.012588693064774501,0.005912870984969842,0.046349279011215216,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04596780346379781,0.02613107499809253,-0.03956043956043942,-0.11868131868131826,-0.22564102564102484,-0.07521367521367495,0.04151404151404137,-0.08547008547008517,-0.0073260073260073,0.0
594295.290185462,-1,0.02,0.0027656977187762166,0.023957999486349912,0.003528648813611035,0.005245288776989376,-0.006771190966659013,-0.021076523994811858,0.011539635309376628,0.005912870984969842,0.046349279011215216,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04596780346379781,0.02613107499809253,-0.0659340659340657,-0.22417582417582338,-0.23931623931623847,-0.1025641025641022,0.04639804639804623,-0.0659340659340657,-0.017094017094017033,0.0
594295.310186512,-1,0.02,0.0025142706534329244,0.022234544977430947,0.003207862557828214,0.004768444342717615,-0.006155628151508195,-0.019160476358919872,0.010490577553978754,0.005912870984969842,0.04596780346379781,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.0455863279163804,0.02613107499809253,-0.0659340659340657,-0.3296703296703285,-0.2666666666666657,-0.14358974358974308,0.0512820512820511,-0.04151404151404137,-0.03174603174603163,0.0
594295.330647335,-1,0.02,0.0022628435880896317,0.02051109046851198,0.002887076302045392,0.004291599908445853,-0.0055400653363573745,-0.017244428723027883,0.009441519798580877,0.005912870984969842,0.04596780346379781,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.0455863279163804,0.02613107499809253,-0.09230769230769198,-0.4615384615384599,-0.294017094017093,-0.1572649572649567,0.06105006105006083,-0.03174603174603163,-0.04151404151404137,0.0
594295.350204785,-1,0.02,0.0020114165227463395,0.018787635959593017,0.0025662900462625707,0.003814755474174092,-0.004924502521206554,-0.015328381087135898,0.008392462043183002,0.005912870984969842,0.04596780346379781,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04520485236896299,0.02574959945067512,-0.09230769230769198,-0.567032967032965,-0.33504273504273385,-0.18461538461538396,0.0659340659340657,-0.017094017094017033,-0.0512820512820511,0.0
594295.370324939,-1,0.02,0.0017599894574030464,0.017064181450674048,0.0022455037904797488,0.0033379110399023295,-0.004308939706055734,-0.013412333451243905,0.007343404287785127,0.005912870984969842,0.04596780346379781,0.007438773174639479,0.010872053101396162,-0.014686808575570254,-0.04520485236896299,0.02574959945067512,-0.11868131868131826,-0.6989010989010964,-0.3487179487179475,-0.2119658119658112,0.0659340659340657,-0.0024420024420024333,-0.06105006105006083,0.0
