t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
590309.373338347,-1,0.02,0.010872053101396162,0.012779430838483208,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.01583123521782248,0.017357137407492118,0.010872053101396162,0.012779430838483208,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.01583123521782248,0.017357137407492118,-0.6725274725274701,-0.7252747252747227,-0.5264957264957282,-0.2119658119658112,0.0512820512820511,0.1098901098901095,-0.11477411477411437,0.0
590309.393774134,-1,0.02,0.009664047201241033,0.011915049621789662,0.0062731534464196175,0.00457770656900891,-0.005594974695455335,-0.014072209082508872,0.015428566584437439,0.010872053101396162,0.012779430838483208,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.01583123521782248,0.017357137407492118,-0.6725274725274701,-0.7252747252747227,-0.5264957264957282,-0.2119658119658112,0.0512820512820511,0.1098901098901095,-0.11477411477411437,0.0
590309.413292102,-1,0.02,0.008456041301085904,0.011050668405096116,0.005489009265617166,0.0040054932478827965,-0.004895602858523418,-0.012313182947195264,0.01349999576138276,0.010872053101396162,0.012779430838483208,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.01621271076523989,0.017738612954909527,-0.4351648351648336,-0.4615384615384599,-0.3076923076923066,-0.04786324786324769,0.0219780219780219,0.0512820512820511,-0.0366300366300365,0.0
590309.433347674,-1,0.02,0.007248035400930775,0.01018628718840257,0.004704865084814713,0.0034332799267566827,-0.004196231021591501,-0.010554156811881654,0.011571424938328079,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.0165941863126573,0.018120088502326936,-0.11868131868131826,-0.01318681318681314,-0.08888888888888857,0.08888888888888857,0.0024420024420024333,-0.0073260073260073,0.017094017094017033,0.0
590309.453353089,-1,0.02,0.0060400295007756455,0.009321905971709022,0.003920720904012262,0.002861066605630569,-0.0034968591846595842,-0.008795130676568046,0.0096428541152734,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.01697566186007471,0.018501564049744346,-0.0659340659340657,0.03956043956043942,-0.14358974358974308,0.06153846153846132,-0.0024420024420024333,-0.0073260073260073,0.012210012210012167,0.0
590309.47336097,-1,0.02,0.004832023600620516,0.008457524755015476,0.0031365767232098083,0.002288853284504455,-0.0027974873477276674,-0.007036104541254435,0.007714283292218719,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.01697566186007471,0.018501564049744346,-0.09230769230769198,0.03956043956043942,-0.18461538461538396,0.04786324786324769,0.0024420024420024333,0.0073260073260073,0.0073260073260073,0.0
590309.493354846,-1,0.02,0.0036240177004653873,0.0075931435383219305,0.0023524325424073567,0.0017166399633783413,-0.0020981155107957505,-0.005277078405940827,0.005785712469164039,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.14505494505494454,-0.01318681318681314,-0.23931623931623847,0.006837606837606813,0.012210012210012167,0.03174603174603163,-0.012210012210012167,0.0
590309.513345855,-1,0.02,0.00241601180031026,0.006728762321628385,0.001568288361604905,0.0011444266422522284,-0.0013987436738638346,-0.0035180522706272192,0.003857141646109362,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.22417582417582338,-0.09230769230769198,-0.294017094017093,-0.03418803418803407,0.017094017094017033,0.04639804639804623,-0.026862026862026767,0.0
590309.533385079,-1,0.02,0.001208005900155129,0.005864381104934838,0.0007841441808024525,0.0005722133211261138,-0.0006993718369319168,-0.0017590261353136096,0.001928570823054681,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.3032967032967022,-0.14505494505494454,-0.33504273504273385,-0.06153846153846132,0.03174603174603163,0.056166056166055967,-0.04639804639804623,0.0
590309.553344868,-1,0.02,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.38241758241758106,-0.1978021978021971,-0.4170940170940156,-0.08888888888888857,0.03174603174603163,0.07081807081807057,-0.0659340659340657,0.0
590309.573295413,0,0.02,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.4879120879120862,-0.25054945054944966,-0.47179487179487367,-0.12991452991452945,0.0366300366300365,0.09035409035409003,-0.08547008547008517,0.0
590309.593948272,1,0.02,0.0,0.014999999888241291,0.0,0.0,0.0,0.0,0.0,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.567032967032965,-0.3032967032967022,-0.4991452991453009,-0.1572649572649567,0.04639804639804623,0.1098901098901095,-0.10012210012209977,0.0
590309.613377486,2,0.02,0.0,0.02499999988824129,0.0,0.0,0.0,0.0,0.0,0.011253528648813571,0.013160906385900617,0.00705729762722207,0.005149919890135024,-0.006294346532387252,-0.017357137407492118,0.018501564049744346,-0.6461538461538439,-0.3560439560439548,-0.5401709401709418,-0.18461538461538396,0.04639804639804623,0.1098901098901095,-0.1098901098901095,0.0
