t_recv,t_send,step_idx,arm_target_0,arm_target_1,arm_target_2,arm_target_3,arm_target_4,arm_target_5,arm_target_6,grip_cmd
1788152073.118216,1788152073.115998,223,-0.301990,-0.169471,0.081761,0.998977,-0.294996,0.334582,-0.505543,0.000000
1788152073.364174,1788152073.363665,224,-0.303746,-0.174595,0.068874,1.006672,-0.301692,0.338535,-0.514434,0.000000
1788152073.546842,1788152073.546445,225,-0.304406,-0.175798,0.053352,1.005940,-0.309549,0.350495,-0.512661,0.000000
1788152073.767367,1788152073.767138,226,-0.299222,-0.174232,0.045981,0.998670,-0.313820,0.358894,-0.503372,0.000000
1788152073.950361,1788152073.950003,227,-0.290388,-0.171781,0.054355,0.994107,-0.311133,0.353559,-0.495997,0.000000
1788152074.132397,1788152074.131993,228,-0.285513,-0.169860,0.070326,0.996501,-0.305174,0.338676,-0.497805,0.000000
1788152074.394609,1788152074.394419,229,-0.287505,-0.169457,0.080175,1.002010,-0.301739,0.327658,-0.505639,0.000000
1788152074.615799,1788152074.615592,230,-0.295038,-0.171309,0.074485,1.007272,-0.304189,0.331103,-0.514039,0.000000
1788152074.830160,1788152074.829944,231,-0.299717,-0.175247,0.058989,1.006712,-0.310214,0.344671,-0.512701,0.000000
1788152075.040425,1788152075.040154,232,-0.299687,-0.177845,0.047115,1.004590,-0.314730,0.356550,-0.505340,0.000000
1788152075.291416,1788152075.291221,233,-0.291527,-0.175273,0.046893,1.001382,-0.315178,0.360850,-0.495545,0.000000
1788152075.498833,1788152075.498573,234,-0.284522,-0.173445,0.061069,1.001638,-0.309369,0.350068,-0.489798,0.000000
1788152075.747139,1788152075.746968,235,-0.280957,-0.175476,0.076870,1.006610,-0.302911,0.331572,-0.491474,0.000000
1788152075.995808,1788152075.995591,236,-0.281654,-0.177763,0.085752,1.017989,-0.299017,0.318167,-0.500583,0.000000
1788152076.206598,1788152076.206367,237,-0.286682,-0.179261,0.080772,1.029973,-0.300491,0.320772,-0.509442,0.000000
1788152076.415713,1788152076.415535,238,-0.290127,-0.178611,0.065896,1.033811,-0.306340,0.337558,-0.507632,0.000000
1788152076.629358,1788152076.628797,239,-0.291903,-0.176183,0.051222,1.032233,-0.311765,0.358108,-0.499007,0.000000
1788152076.804820,1788152076.804528,240,-0.287722,-0.173593,0.043777,1.025664,-0.314731,0.372916,-0.484760,0.000000
1788152077.012563,1788152077.010921,241,-0.279664,-0.170411,0.049897,1.020193,-0.312610,0.374134,-0.471419,0.000000
1788152077.188006,1788152077.187691,242,-0.276224,-0.166668,0.065621,1.019487,-0.306688,0.365144,-0.465694,0.000000
1788152077.359315,1788152077.358976,243,-0.282970,-0.167629,0.076724,1.023194,-0.301912,0.355556,-0.468168,0.000000
1788152077.571794,1788152077.571605,244,-0.289132,-0.173763,0.072983,1.029466,-0.302870,0.353658,-0.478776,0.000000
1788152077.740980,1788152077.740138,245,-0.295930,-0.176376,0.060843,1.029939,-0.308469,0.360416,-0.486880,0.000000
1788152077.913465,1788152077.913108,246,-0.302782,-0.177600,0.048673,1.019819,-0.314251,0.368890,-0.486465,0.000000
1788152078.165871,1788152078.165664,247,-0.299574,-0.175629,0.044948,1.007397,-0.316504,0.372575,-0.483750,0.000000
1788152078.418915,1788152078.418646,248,-0.292305,-0.172695,0.056140,1.001164,-0.312655,0.363474,-0.481489,0.000000
1788152078.640093,1788152078.639758,249,-0.286665,-0.172248,0.072541,1.001643,-0.307032,0.345840,-0.481562,0.000000
1788152079.063528,1788152079.063230,250,-0.285135,-0.173834,0.085580,1.008437,-0.302496,0.329204,-0.485986,0.000000
1788152079.203203,1788152079.202870,251,-0.289821,-0.173492,0.093587,1.022010,-0.299869,0.320726,-0.488784,0.000000
1788152079.377405,1788152079.375742,252,-0.295545,-0.170984,0.098358,1.038407,-0.298028,0.323925,-0.483211,0.000000
1788152079.554331,1788152079.554060,253,-0.302233,-0.165642,0.100306,1.058783,-0.296199,0.337441,-0.472493,0.000000
1788152079.728590,1788152079.728134,254,-0.311346,-0.158746,0.099281,1.083699,-0.294227,0.358089,-0.458887,0.000000
1788152079.861316,1788152079.861095,255,-0.324556,-0.152460,0.094425,1.113304,-0.292317,0.383849,-0.443129,0.000000
1788152080.035200,1788152080.034918,256,-0.339943,-0.150364,0.084888,1.144087,-0.290754,0.412015,-0.422937,0.000000
1788152080.211930,1788152080.211576,257,-0.349343,-0.152466,0.076127,1.168058,-0.288545,0.436477,-0.393300,0.000000
1788152080.426438,1788152080.426159,258,-0.349903,-0.158001,0.073791,1.182825,-0.284625,0.451519,-0.354125,0.000000
1788152080.596720,1788152080.596421,259,-0.344655,-0.167777,0.078459,1.193521,-0.279481,0.454107,-0.312444,0.000000
1788152080.775378,1788152080.774662,260,-0.334120,-0.179339,0.086887,1.204249,-0.274600,0.448239,-0.274620,0.000000
1788152080.916688,1788152080.916491,261,-0.325073,-0.189288,0.097787,1.221830,-0.269008,0.439932,-0.243946,0.000000
1788152081.086623,1788152081.086307,262,-0.319304,-0.199999,0.107235,1.242494,-0.263247,0.432997,-0.216172,0.000000
1788152081.259901,1788152081.259669,263,-0.313406,-0.212683,0.113679,1.266389,-0.259175,0.426078,-0.189757,0.000000
1788152081.392918,1788152081.392566,264,-0.304831,-0.222916,0.115939,1.294103,-0.259377,0.419861,-0.167914,0.000000
1788152081.571468,1788152081.570541,265,-0.298509,-0.227642,0.113012,1.315714,-0.262573,0.420615,-0.146891,0.000000
1788152081.805980,1788152081.805768,266,-0.291995,-0.228057,0.111360,1.323741,-0.264450,0.425397,-0.123524,0.000000
1788152082.007812,1788152082.007523,267,-0.285364,-0.225984,0.117033,1.326745,-0.262598,0.427275,-0.104132,0.000000
1788152082.181700,1788152082.181470,268,-0.291041,-0.224629,0.119057,1.333009,-0.260286,0.429381,-0.096168,0.000000
1788152082.355551,1788152082.355335,269,-0.296556,-0.227398,0.112683,1.332846,-0.260299,0.432692,-0.095527,0.000000
1788152082.528241,1788152082.527928,270,-0.292881,-0.229175,0.114333,1.326748,-0.258900,0.429681,-0.092842,0.000000
1788152082.761252,1788152082.761013,271,-0.292968,-0.230878,0.122894,1.327077,-0.255874,0.418794,-0.093185,0.000000
1788152082.915572,1788152082.915312,272,-0.296724,-0.233775,0.120287,1.330555,-0.256535,0.415132,-0.098862,0.000000
1788152083.091662,1788152083.091311,273,-0.301645,-0.229642,0.111634,1.327043,-0.257998,0.425126,-0.101047,0.000000
1788152083.307596,1788152083.306373,274,-0.304404,-0.223799,0.111148,1.315132,-0.255609,0.433566,-0.096153,0.000000
1788152083.481802,1788152083.481592,275,-0.302752,-0.223457,0.119966,1.305841,-0.251940,0.426972,-0.093125,0.000000
1788152083.689822,1788152083.689627,276,-0.305815,-0.225592,0.122546,1.311369,-0.251835,0.418182,-0.101259,0.000000
1788152083.937371,1788152083.937160,277,-0.309255,-0.225190,0.113030,1.313511,-0.255859,0.422696,-0.108614,0.000000
1788152084.175850,1788152084.175240,278,-0.308426,-0.221655,0.109160,1.302718,-0.257035,0.429368,-0.105582,0.000000
