t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
599273.744708789,-1,0.02,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.015068284122987663,0.0207904173342488,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.015068284122987663,0.0207904173342488,-0.38241758241758106,-0.14505494505494454,-0.5264957264957282,-0.2666666666666657,-0.0219780219780219,0.10012210012209977,-0.14407814407814357,0.0
599273.76469638,-1,0.02,0.005375337259063493,0.014846577460587828,0.006415725115656427,0.005375337259063493,-0.00017339797609882237,-0.013698440111806966,0.018900379394771637,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.015068284122987663,0.0207904173342488,-0.38241758241758106,-0.17142857142857082,-0.5264957264957282,-0.2666666666666657,-0.012210012210012167,0.10012210012209977,-0.1391941391941387,0.0
599273.78469613,-1,0.02,0.004837803533157143,0.013861919703353175,0.005774152604090785,0.004837803533157143,-0.00015605817848894012,-0.01232859610062627,0.017010341455294474,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.015449759670405072,0.0207904173342488,-0.27692307692307594,-0.03956043956043942,-0.3623931623931611,-0.12991452991452945,-0.012210012210012167,0.056166056166055967,-0.07570207570207543,0.0
599273.80468948,-1,0.02,0.004300269807250795,0.012877261946118521,0.0051325800925251415,0.004300269807250795,-0.0001387183808790579,-0.010958752089445575,0.01512030351581731,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01583123521782248,0.02193484397650103,-0.0659340659340657,0.17142857142857082,-0.07521367521367495,0.03418803418803407,-0.012210012210012167,-0.012210012210012167,0.0073260073260073,0.0
599273.824695334,-1,0.02,0.003762736081344445,0.011892604188883866,0.004491007580959499,0.003762736081344445,-0.00012137858326917565,-0.009588908078264877,0.013230265576340145,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01583123521782248,0.022697795071335847,-0.03956043956043942,0.17142857142857082,-0.12991452991452945,0.03418803418803407,-0.012210012210012167,-0.017094017094017033,0.0073260073260073,0.0
599273.844665376,-1,0.02,0.0032252023554380956,0.010907946431649213,0.003849435069393856,0.0032252023554380956,-0.00010403878565929341,-0.00821906406708418,0.011340227636862982,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01583123521782248,0.022697795071335847,-0.0659340659340657,0.11868131868131826,-0.1572649572649567,-0.006837606837606813,-0.012210012210012167,-0.012210012210012167,0.0024420024420024333,0.0
599273.864706004,-1,0.02,0.002687668629531747,0.00992328867441456,0.003207862557828214,0.002687668629531747,-8.669898804941118e-05,-0.006849220055903485,0.009450189697385819,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01621271076523989,0.022697795071335847,-0.09230769230769198,0.0659340659340657,-0.2119658119658112,-0.02051282051282044,-0.012210012210012167,-0.0073260073260073,-0.012210012210012167,0.0
599273.884687549,-1,0.02,0.0021501349036253973,0.008938630917179906,0.0025662900462625707,0.0021501349036253973,-6.935919043952894e-05,-0.005479376044722787,0.007560151757908655,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01621271076523989,0.022697795071335847,-0.11868131868131826,-0.03956043956043942,-0.23931623931623847,-0.06153846153846132,-0.012210012210012167,0.012210012210012167,-0.03174603174603163,0.0
599273.904694028,-1,0.02,0.0016126011777190478,0.007953973159945251,0.0019247175346969276,0.0016126011777190478,-5.2019392829646705e-05,-0.00410953203354209,0.00567011381843149,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01621271076523989,0.022697795071335847,-0.14505494505494454,-0.09230769230769198,-0.294017094017093,-0.1025641025641022,-0.012210012210012167,0.026862026862026767,-0.04639804639804623,0.0
599273.924687398,-1,0.02,0.0010750674518126982,0.006969315402710598,0.0012831450231312854,0.0010750674518126982,-3.467959521976445e-05,-0.002739688022361393,0.003780075878954327,0.005912870984969842,0.01583123521782248,0.00705729762722207,0.005912870984969842,-0.0001907377737087046,-0.01621271076523989,0.022697795071335847,-0.17142857142857082,-0.17142857142857082,-0.3487179487179475,-0.12991452991452945,-0.012210012210012167,0.0366300366300365,-0.0659340659340657,0.0
