t_send,step_idx,publish_dt,cmd_l_aj_1,cmd_l_aj_2,cmd_l_aj_3,cmd_l_aj_4,cmd_l_aj_5,cmd_l_aj_6,cmd_l_aj_7,meas_l_aj_1,meas_l_aj_2,meas_l_aj_3,meas_l_aj_4,meas_l_aj_5,meas_l_aj_6,meas_l_aj_7,eff_l_aj_1,eff_l_aj_2,eff_l_aj_3,eff_l_aj_4,eff_l_aj_5,eff_l_aj_6,eff_l_aj_7,cmd_gripper
679213.707169867,-1,0.022222222222222223,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.729205333,-1,0.022222222222222223,0.8980504549140995,-0.3729548684590076,0.000165599613235547,1.4929018023235643,-0.4409773160140513,0.0001240557310386346,-0.8867368470886301,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.752463277,-1,0.022222222222222223,0.8979624215310474,-0.3728364047918316,0.000331199226471094,1.4933689239029544,-0.443050702415645,0.0002481114620772692,-0.887700144481729,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.773641314,-1,0.022222222222222223,0.8978743881479954,-0.37271794112465567,0.000496798839706641,1.4938360454823445,-0.4451240888172387,0.0003721671931159038,-0.8886634418748278,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.79586315,-1,0.022222222222222223,0.8977863547649432,-0.37259947745747973,0.000662398452942188,1.4943031670617344,-0.4471974752188324,0.0004962229241545384,-0.8896267392679268,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.820175247,-1,0.022222222222222223,0.8976983213818911,-0.37248101379030374,0.000827998066177735,1.4947702886411245,-0.44927086162042607,0.000620278655193173,-0.8905900366610257,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.840404125,-1,0.022222222222222223,0.897610287998839,-0.3723625501231278,0.000993597679413282,1.4952374102205146,-0.4513442480220198,0.0007443343862318076,-0.8915533340541245,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.86278679,-1,0.022222222222222223,0.8975222546157869,-0.37224408645595186,0.001159197292648829,1.4957045317999047,-0.4534176344236135,0.0008683901172704423,-0.8925166314472234,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.884706992,-1,0.022222222222222223,0.8974342212327349,-0.3721256227887759,0.001324796905884376,1.4961716533792948,-0.4554910208252072,0.0009924458483090768,-0.8934799288403222,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.906990138,-1,0.022222222222222223,0.8973461878496828,-0.37200715912159993,0.001490396519119923,1.496638774958685,-0.45756440722680086,0.0011165015793477113,-0.8944432262334211,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.929227383,-1,0.022222222222222223,0.8972581544666306,-0.371888695454424,0.00165599613235547,1.4971058965380748,-0.4596377936283946,0.001240557310386346,-0.8954065236265201,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.951357701,-1,0.022222222222222223,0.8971701210835785,-0.37177023178724805,0.0018215957455910172,1.497573018117465,-0.4617111800299883,0.0013646130414249806,-0.8963698210196189,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.973752148,-1,0.022222222222222223,0.8970820877005264,-0.37165176812007206,0.001987195358826564,1.498040139696855,-0.46378456643158195,0.0014886687724636153,-0.8973331184127178,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679213.995924626,-1,0.022222222222222223,0.8969940543174744,-0.3715333044528961,0.002152794972062111,1.4985072612762451,-0.46585795283317566,0.0016127245035022497,-0.8982964158058167,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.4389039296124576,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679214.018153822,0,0.022222222222222223,0.8969940543174744,-0.3715333044528961,0.002152794972062111,1.4985072612762451,-0.46585795283317566,0.0016127245035022497,-0.8982964158058167,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.43894088875766835,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679214.040330186,1,0.022222222222222223,0.8867033123970032,-0.35933825373649597,0.011601012200117111,1.4945192337036133,-0.4670320153236389,0.005646905861794949,-0.8928692936897278,0.8981384882971516,-0.37307333212618354,0.0,1.4924346807441742,-0.43897494021159167,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
679214.062530359,2,0.022222222222222223,0.8702216148376465,-0.3390982747077942,0.027134016156196594,1.4871115684509277,-0.46909403800964355,0.012704955413937569,-0.883634090423584,0.8979321093254917,-0.3728092359832385,0.0005244225352305658,1.4924346807441742,-0.4391266021454431,0.0,-0.8857735496955312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399999976158142
