t_recv,t_send,step_idx,arm_target_0,arm_target_1,arm_target_2,arm_target_3,arm_target_4,arm_target_5,arm_target_6,grip_cmd
1788153775.131207,1788153775.131023,223,-0.301990,-0.169471,0.081761,0.998977,-0.294996,0.334582,-0.505543,0.000000
1788153775.369766,1788153775.369540,224,-0.303746,-0.174595,0.068874,1.006672,-0.301692,0.338535,-0.514434,0.000000
1788153775.652396,1788153775.651963,225,-0.304406,-0.175798,0.053352,1.005940,-0.309549,0.350495,-0.512661,0.000000
1788153775.906758,1788153775.906565,226,-0.299222,-0.174232,0.045981,0.998670,-0.313820,0.358894,-0.503372,0.000000
1788153776.117454,1788153776.117221,227,-0.290388,-0.171781,0.054355,0.994107,-0.311133,0.353559,-0.495997,0.000000
1788153776.343359,1788153776.339982,228,-0.285513,-0.169860,0.070326,0.996501,-0.305174,0.338676,-0.497805,0.000000
1788153776.581646,1788153776.581457,229,-0.287505,-0.169457,0.080175,1.002010,-0.301739,0.327658,-0.505639,0.000000
1788153776.832416,1788153776.832129,230,-0.295038,-0.171309,0.074485,1.007272,-0.304189,0.331103,-0.514039,0.000000
1788153777.123998,1788153777.123820,231,-0.299717,-0.175247,0.058989,1.006712,-0.310214,0.344671,-0.512701,0.000000
1788153777.408573,1788153777.408357,232,-0.299687,-0.177845,0.047115,1.004590,-0.314730,0.356550,-0.505340,0.000000
1788153777.664659,1788153777.664470,233,-0.291527,-0.175273,0.046893,1.001382,-0.315178,0.360850,-0.495545,0.000000
1788153777.908720,1788153777.908442,234,-0.284522,-0.173445,0.061069,1.001638,-0.309369,0.350068,-0.489798,0.000000
1788153778.189284,1788153778.188568,235,-0.280957,-0.175476,0.076870,1.006610,-0.302911,0.331572,-0.491474,0.000000
1788153778.431922,1788153778.431747,236,-0.281654,-0.177763,0.085752,1.017989,-0.299017,0.318167,-0.500583,0.000000
1788153778.714890,1788153778.714388,237,-0.286682,-0.179261,0.080772,1.029973,-0.300491,0.320772,-0.509442,0.000000
1788153779.036144,1788153779.035954,238,-0.290127,-0.178611,0.065896,1.033811,-0.306340,0.337558,-0.507632,0.000000
1788153779.283359,1788153779.283031,239,-0.291903,-0.176183,0.051222,1.032233,-0.311765,0.358108,-0.499007,0.000000
1788153779.528303,1788153779.528109,240,-0.287722,-0.173593,0.043777,1.025664,-0.314731,0.372916,-0.484760,0.000000
1788153779.768767,1788153779.768580,241,-0.279664,-0.170411,0.049897,1.020193,-0.312610,0.374134,-0.471419,0.000000
1788153780.045061,1788153780.044730,242,-0.276224,-0.166668,0.065621,1.019487,-0.306688,0.365144,-0.465694,0.000000
1788153780.299238,1788153780.299055,243,-0.282970,-0.167629,0.076724,1.023194,-0.301912,0.355556,-0.468168,0.000000
1788153780.546414,1788153780.545470,244,-0.289132,-0.173763,0.072983,1.029466,-0.302870,0.353658,-0.478776,0.000000
1788153780.824231,1788153780.824060,245,-0.295930,-0.176376,0.060843,1.029939,-0.308469,0.360416,-0.486880,0.000000
1788153781.066595,1788153781.066404,246,-0.302782,-0.177600,0.048673,1.019819,-0.314251,0.368890,-0.486465,0.000000
1788153781.309823,1788153781.309556,247,-0.299574,-0.175629,0.044948,1.007397,-0.316504,0.372575,-0.483750,0.000000
1788153781.551803,1788153781.551457,248,-0.292305,-0.172695,0.056140,1.001164,-0.312655,0.363474,-0.481489,0.000000
1788153781.821176,1788153781.820881,249,-0.286665,-0.172248,0.072541,1.001643,-0.307032,0.345840,-0.481562,0.000000
1788153782.225559,1788153782.225361,250,-0.285135,-0.173834,0.085580,1.008437,-0.302496,0.329204,-0.485986,0.000000
1788153782.443263,1788153782.443079,251,-0.289821,-0.173492,0.093587,1.022010,-0.299869,0.320726,-0.488784,0.000000
1788153782.719113,1788153782.718921,252,-0.295545,-0.170984,0.098358,1.038407,-0.298028,0.323925,-0.483211,0.000000
1788153783.010033,1788153783.009850,253,-0.302233,-0.165642,0.100306,1.058783,-0.296199,0.337441,-0.472493,0.000000
1788153783.257769,1788153783.257453,254,-0.311346,-0.158746,0.099281,1.083699,-0.294227,0.358089,-0.458887,0.000000
1788153783.511353,1788153783.511144,255,-0.324556,-0.152460,0.094425,1.113304,-0.292317,0.383849,-0.443129,0.000000
1788153783.793125,1788153783.792934,256,-0.339943,-0.150364,0.084888,1.144087,-0.290754,0.412015,-0.422937,0.000000
1788153784.073280,1788153784.073104,257,-0.349343,-0.152466,0.076127,1.168058,-0.288545,0.436477,-0.393300,0.000000
1788153784.350517,1788153784.350215,258,-0.349903,-0.158001,0.073791,1.182825,-0.284625,0.451519,-0.354125,0.000000
1788153784.596603,1788153784.595602,259,-0.344655,-0.167777,0.078459,1.193521,-0.279481,0.454107,-0.312444,0.000000
1788153784.839676,1788153784.839470,260,-0.334120,-0.179339,0.086887,1.204249,-0.274600,0.448239,-0.274620,0.000000
1788153785.075402,1788153785.075222,261,-0.325073,-0.189288,0.097787,1.221830,-0.269008,0.439932,-0.243946,0.000000
1788153785.309360,1788153785.308403,262,-0.319304,-0.199999,0.107235,1.242494,-0.263247,0.432997,-0.216172,0.000000
1788153785.579337,1788153785.579164,263,-0.313406,-0.212683,0.113679,1.266389,-0.259175,0.426078,-0.189757,0.000000
1788153785.829456,1788153785.828173,264,-0.304831,-0.222916,0.115939,1.294103,-0.259377,0.419861,-0.167914,0.000000
1788153786.074342,1788153786.074152,265,-0.298509,-0.227642,0.113012,1.315714,-0.262573,0.420615,-0.146891,0.000000
1788153786.314725,1788153786.314312,266,-0.291995,-0.228057,0.111360,1.323741,-0.264450,0.425397,-0.123524,0.000000
1788153786.567395,1788153786.567164,267,-0.285364,-0.225984,0.117033,1.326745,-0.262598,0.427275,-0.104132,0.000000
1788153786.805987,1788153786.804617,268,-0.291041,-0.224629,0.119057,1.333009,-0.260286,0.429381,-0.096168,0.000000
1788153787.044460,1788153787.044281,269,-0.296556,-0.227398,0.112683,1.332846,-0.260299,0.432692,-0.095527,0.000000
1788153787.292598,1788153787.291821,270,-0.292881,-0.229175,0.114333,1.326748,-0.258900,0.429681,-0.092842,0.000000
1788153787.531031,1788153787.530636,271,-0.292968,-0.230878,0.122894,1.327077,-0.255874,0.418794,-0.093185,0.000000
1788153787.807748,1788153787.807346,272,-0.296724,-0.233775,0.120287,1.330555,-0.256535,0.415132,-0.098862,0.000000
1788153788.062027,1788153788.061420,273,-0.301645,-0.229642,0.111634,1.327043,-0.257998,0.425126,-0.101047,0.000000
1788153788.284721,1788153788.284516,274,-0.304404,-0.223799,0.111148,1.315132,-0.255609,0.433566,-0.096153,0.000000
1788153788.541439,1788153788.540608,275,-0.302752,-0.223457,0.119966,1.305841,-0.251940,0.426972,-0.093125,0.000000
1788153788.822395,1788153788.822118,276,-0.305815,-0.225592,0.122546,1.311369,-0.251835,0.418182,-0.101259,0.000000
1788153789.066214,1788153789.065911,277,-0.309255,-0.225190,0.113030,1.313511,-0.255859,0.422696,-0.108614,0.000000
1788153789.350461,1788153789.350246,278,-0.308426,-0.221655,0.109160,1.302718,-0.257035,0.429368,-0.105582,0.000000
1788153789.631625,1788153789.631212,279,-0.308317,-0.219869,0.119034,1.295646,-0.254247,0.422149,-0.103023,0.000000
1788153789.954427,1788153789.954235,280,-0.308106,-0.222483,0.122988,1.298283,-0.254409,0.411843,-0.110220,0.000000
1788153790.205915,1788153790.205687,281,-0.311369,-0.221563,0.116266,1.302780,-0.256884,0.415874,-0.118808,0.000000
1788153790.497124,1788153790.496771,282,-0.314405,-0.217847,0.110175,1.296501,-0.256895,0.428063,-0.116238,0.000000
1788153790.737281,1788153790.737095,283,-0.314892,-0.212318,0.115494,1.288716,-0.253710,0.432161,-0.112382,0.000000
1788153790.990555,1788153790.990337,284,-0.318456,-0.211488,0.120719,1.286839,-0.252858,0.426047,-0.117103,0.000000
1788153791.220140,1788153791.219848,285,-0.321307,-0.210608,0.114761,1.287796,-0.258945,0.421771,-0.133170,0.000000
1788153791.450537,1788153791.450260,286,-0.326693,-0.207037,0.107453,1.284654,-0.266630,0.419362,-0.152414,0.000000
1788153791.707711,1788153791.707515,287,-0.333228,-0.207411,0.102931,1.266652,-0.272298,0.414523,-0.162714,0.000000
1788153791.964221,1788153791.963896,288,-0.332684,-0.208292,0.107434,1.248162,-0.274711,0.400452,-0.173914,0.000000
1788153792.196518,1788153792.196273,289,-0.331430,-0.209267,0.114222,1.245942,-0.275084,0.382307,-0.194766,0.000000
1788153792.441311,1788153792.441109,290,-0.332046,-0.212674,0.109808,1.245734,-0.276698,0.377379,-0.212065,0.000000
1788153792.720569,1788153792.720354,291,-0.328660,-0.215490,0.105278,1.240346,-0.277348,0.379083,-0.216796,0.000000
1788153792.996310,1788153792.996074,292,-0.318563,-0.217386,0.114251,1.245122,-0.274841,0.367363,-0.219467,0.000000
1788153793.279687,1788153793.279330,293,-0.310145,-0.219135,0.120008,1.260431,-0.274806,0.354816,-0.224472,0.000000
1788153793.524338,1788153793.523977,294,-0.307588,-0.218257,0.114587,1.273676,-0.277513,0.357119,-0.226279,0.000000
1788153793.766169,1788153793.765833,295,-0.301874,-0.218604,0.106696,1.271376,-0.279857,0.365021,-0.218285,0.000000
1788153794.061938,1788153794.061515,296,-0.297438,-0.216513,0.110599,1.269287,-0.278746,0.363442,-0.211207,0.000000
1788153794.311442,1788153794.311151,297,-0.299055,-0.215611,0.112478,1.275249,-0.279351,0.357547,-0.216106,0.000000
1788153794.601627,1788153794.601288,298,-0.305243,-0.215625,0.106755,1.276602,-0.283433,0.355082,-0.225407,0.000000
1788153794.883745,1788153794.883345,299,-0.311593,-0.215955,0.102160,1.266685,-0.285838,0.355742,-0.225734,0.000000
1788153795.130846,1788153795.130522,300,-0.308673,-0.214992,0.105980,1.256019,-0.284804,0.351571,-0.225629,0.000000
1788153795.409110,1788153795.408819,301,-0.307827,-0.215225,0.112709,1.260926,-0.282539,0.340900,-0.235633,0.000000
1788153795.652012,1788153795.651722,302,-0.308053,-0.220309,0.107122,1.265804,-0.284707,0.336486,-0.245926,0.000000
1788153795.898340,1788153795.897918,303,-0.301435,-0.221889,0.103556,1.263132,-0.286365,0.337260,-0.245538,0.000000
1788153796.176664,1788153796.176328,304,-0.290046,-0.218812,0.108954,1.269806,-0.284763,0.335397,-0.244944,0.000000
1788153796.420113,1788153796.419750,305,-0.282316,-0.218048,0.110717,1.281126,-0.284160,0.334631,-0.246849,0.000000
1788153796.704417,1788153796.704124,306,-0.282962,-0.216690,0.104467,1.286708,-0.285663,0.342223,-0.245076,0.000000
1788153796.960556,1788153796.959961,307,-0.290915,-0.211504,0.099697,1.281291,-0.286625,0.353113,-0.236438,0.000000
1788153797.209855,1788153797.208821,308,-0.296909,-0.208835,0.104778,1.269966,-0.284913,0.353232,-0.225720,0.000000
1788153797.466658,1788153797.466364,309,-0.297020,-0.210647,0.111149,1.265407,-0.283612,0.343535,-0.225948,0.000000
1788153797.722100,1788153797.721763,310,-0.300886,-0.214142,0.111136,1.273622,-0.284353,0.334765,-0.235715,0.000000
1788153798.011762,1788153798.011450,311,-0.302792,-0.219076,0.103831,1.276608,-0.287795,0.332521,-0.241529,0.000000
1788153798.269868,1788153798.268978,312,-0.294279,-0.222876,0.102896,1.269430,-0.289978,0.327638,-0.239605,0.000000
1788153798.581285,1788153798.581065,313,-0.286213,-0.222059,0.111920,1.269472,-0.288298,0.318451,-0.238873,0.000000
1788153798.818300,1788153798.818002,314,-0.288218,-0.221838,0.113884,1.278066,-0.287094,0.316293,-0.242854,0.000000
1788153799.060814,1788153799.060556,315,-0.291754,-0.221819,0.103161,1.278980,-0.288552,0.328229,-0.243392,0.000000
1788153799.374478,1788153799.374141,316,-0.293999,-0.218210,0.098672,1.270408,-0.287605,0.340727,-0.235384,0.000000
1788153799.626437,1788153799.626181,317,-0.289592,-0.217392,0.107287,1.266080,-0.283296,0.337679,-0.230084,0.000000
1788153799.869437,1788153799.868953,318,-0.284628,-0.219987,0.114978,1.275272,-0.281315,0.325300,-0.236509,0.000000
1788153800.121760,1788153800.121399,319,-0.288642,-0.223657,0.111706,1.286354,-0.284074,0.319437,-0.242922,0.000000
1788153800.379278,1788153800.379047,320,-0.291446,-0.227698,0.101970,1.285576,-0.288030,0.324027,-0.238237,0.000000
1788153800.621309,1788153800.621012,321,-0.285560,-0.226877,0.101680,1.283594,-0.289239,0.325031,-0.232794,0.000000
1788153800.895655,1788153800.895468,322,-0.282643,-0.224789,0.108490,1.289373,-0.289266,0.316408,-0.237002,0.000000
1788153801.182360,1788153801.181979,323,-0.284945,-0.227271,0.104450,1.290867,-0.292596,0.312607,-0.244306,0.000000
1788153801.391562,1788153801.390866,324,-0.285204,-0.226943,0.099927,1.283380,-0.292932,0.320327,-0.240357,0.000000
1788153801.674181,1788153801.673977,325,-0.280212,-0.226579,0.105697,1.281833,-0.288286,0.321738,-0.236437,0.000000
1788153801.949856,1788153801.949538,326,-0.275194,-0.227904,0.112711,1.289591,-0.285526,0.313986,-0.241931,0.000000
1788153802.189690,1788153802.189509,327,-0.278939,-0.229013,0.108983,1.297549,-0.286353,0.315265,-0.247251,0.000000
1788153802.447160,1788153802.446813,328,-0.280091,-0.228269,0.098915,1.294521,-0.288382,0.327803,-0.242759,0.000000
1788153802.741725,1788153802.741363,329,-0.279048,-0.222296,0.100674,1.289846,-0.286393,0.337132,-0.234832,0.000000
1788153803.034056,1788153803.033830,330,-0.281258,-0.220332,0.103601,1.288200,-0.285100,0.336983,-0.235451,0.000000
1788153803.329419,1788153803.329053,331,-0.288842,-0.218776,0.101429,1.287201,-0.286605,0.337419,-0.241276,0.000000
1788153803.575767,1788153803.575573,332,-0.294940,-0.216662,0.097698,1.278930,-0.286794,0.345997,-0.238890,0.000000
1788153803.855773,1788153803.855326,333,-0.294847,-0.217271,0.098942,1.269442,-0.284702,0.348826,-0.234174,0.000000
1788153804.183929,1788153804.183738,334,-0.294483,-0.217486,0.105411,1.274715,-0.283051,0.340410,-0.240553,0.000000
1788153804.459841,1788153804.459625,335,-0.297361,-0.219790,0.103355,1.280597,-0.286070,0.334187,-0.248226,0.000000
1788153804.703232,1788153804.703017,336,-0.300215,-0.221257,0.096618,1.275721,-0.289829,0.337122,-0.246269,0.000000
1788153804.957038,1788153804.956816,337,-0.295409,-0.220570,0.098252,1.270793,-0.290424,0.335739,-0.243588,0.000000
1788153805.183092,1788153805.182848,338,-0.293469,-0.220422,0.103869,1.275293,-0.290277,0.326106,-0.250888,0.000000
1788153805.463379,1788153805.463197,339,-0.297638,-0.221621,0.097669,1.275066,-0.293601,0.326041,-0.257872,0.000000
1788153805.704014,1788153805.703750,340,-0.301321,-0.220204,0.090033,1.265225,-0.295305,0.335497,-0.254309,0.000000
1788153805.961235,1788153805.961049,341,-0.298978,-0.217913,0.092894,1.257366,-0.293321,0.337823,-0.250538,0.000000
1788153806.211921,1788153806.211585,342,-0.296693,-0.218197,0.099877,1.261808,-0.291280,0.328726,-0.258056,0.000000
1788153806.452589,1788153806.452384,343,-0.296548,-0.220297,0.100824,1.267763,-0.292438,0.320620,-0.267787,0.000000
1788153806.698983,1788153806.698697,344,-0.297437,-0.221058,0.093999,1.266154,-0.294139,0.327164,-0.267934,0.000000
1788153806.937452,1788153806.937274,345,-0.296868,-0.218252,0.091873,1.262504,-0.292078,0.339015,-0.259046,0.000000
1788153807.181792,1788153807.180673,346,-0.292066,-0.217584,0.099278,1.262022,-0.287272,0.340630,-0.249288,0.000000
1788153807.421731,1788153807.420927,347,-0.286261,-0.220777,0.107246,1.270513,-0.285091,0.330428,-0.248957,0.000000
1788153807.665476,1788153807.663876,348,-0.289431,-0.224688,0.105628,1.282764,-0.287456,0.324958,-0.250159,0.000000
1788153807.940302,1788153807.940081,349,-0.291539,-0.227575,0.096477,1.284824,-0.291850,0.330940,-0.242713,0.000000
1788153808.223022,1788153808.222521,350,-0.285045,-0.226488,0.096732,1.284602,-0.293719,0.331753,-0.235986,0.000000
1788153808.499773,1788153808.499411,351,-0.280650,-0.225057,0.104441,1.288773,-0.294088,0.321875,-0.239177,0.000000
1788153808.744313,1788153808.744131,352,-0.282924,-0.226326,0.104924,1.291632,-0.296142,0.315195,-0.247085,0.000000
1788153808.994311,1788153808.993923,353,-0.285343,-0.228005,0.097770,1.287122,-0.297511,0.321895,-0.246670,0.000000
1788153809.261875,1788153809.261561,354,-0.284653,-0.225359,0.096222,1.283675,-0.294974,0.331480,-0.242386,0.000000
1788153809.545130,1788153809.544780,355,-0.281483,-0.225151,0.101675,1.282513,-0.290346,0.332554,-0.237994,0.000000
1788153809.819347,1788153809.819055,356,-0.277804,-0.227610,0.106153,1.286650,-0.287000,0.329118,-0.236928,0.000000
1788153810.102485,1788153810.102206,357,-0.282091,-0.226569,0.104000,1.296669,-0.286088,0.334314,-0.237251,0.000000
1788153810.387470,1788153810.387143,358,-0.285878,-0.223919,0.097357,1.296662,-0.285778,0.350004,-0.227635,0.000000
1788153810.630719,1788153810.630392,359,-0.283400,-0.218804,0.100331,1.292418,-0.282353,0.361502,-0.215187,0.000000
1788153810.874693,1788153810.874452,360,-0.286447,-0.217035,0.105551,1.293671,-0.279911,0.361638,-0.212952,0.000000
1788153811.152005,1788153811.151605,361,-0.291950,-0.214978,0.099746,1.291362,-0.281737,0.369583,-0.215395,0.000000
1788153811.395166,1788153811.394761,362,-0.300800,-0.213042,0.098514,1.284351,-0.280215,0.377842,-0.210787,0.000000
1788153811.652018,1788153811.651667,363,-0.305124,-0.217759,0.102452,1.274487,-0.277983,0.374498,-0.202831,0.000000
1788153811.900714,1788153811.900446,364,-0.302211,-0.220439,0.108742,1.274173,-0.277259,0.364995,-0.204022,0.000000
1788153812.162550,1788153812.162349,365,-0.303092,-0.219655,0.108867,1.284107,-0.278083,0.363387,-0.210979,0.000000
1788153812.421654,1788153812.421183,366,-0.305976,-0.218971,0.101629,1.286507,-0.279671,0.374153,-0.209287,0.000000
1788153812.705976,1788153812.705777,367,-0.301508,-0.217679,0.102534,1.279707,-0.279952,0.377714,-0.203216,0.000000
1788153812.981713,1788153812.981365,368,-0.299481,-0.216270,0.110872,1.279592,-0.279632,0.369076,-0.206099,0.000000
1788153813.223221,1788153813.222923,369,-0.303587,-0.219617,0.108680,1.281897,-0.282140,0.364505,-0.213421,0.000000
1788153813.464051,1788153813.463864,370,-0.302971,-0.221143,0.104304,1.275906,-0.283443,0.369486,-0.210717,0.000000
1788153813.782599,1788153813.782416,371,-0.297241,-0.221747,0.111728,1.276659,-0.280287,0.365131,-0.207937,0.000000
