t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
598075.750589892,-1,0.02,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.024986648355840302,0.02536812390325771,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.024986648355840302,0.02536812390325771,7.951648351648345,13.094505494505498,6.105982905982906,4.314529914529913,-0.0024420024420024333,-2.332112332112332,1.4627594627594611,0.0
598075.77052102,-1,0.02,0.005519895654937979,0.8898556428320645,0.005519895654937979,0.9595101378118088,-0.00019034122948061996,-0.024934701061961217,0.025315383520922455,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.024986648355840302,0.02536812390325771,7.951648351648345,13.094505494505498,6.105982905982906,4.314529914529913,-0.0024420024420024333,-2.3369963369963367,1.467643467643466,0.0
598075.79057717,-1,0.02,0.005508395872323525,0.8880121935759316,0.005508395872323525,0.9575111583580342,-0.00018994468525253535,-0.02488275376808213,0.025262643138587202,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02536812390325771,0.02574959945067512,8.189010989010981,12.804395604395609,6.311111111111117,4.656410256410261,-0.0073260073260073,-2.434676434676435,1.5799755799755815,0.0
598075.810673829,-1,0.02,0.005496896089709071,0.8861687443197986,0.005496896089709071,0.9555121789042597,-0.0001895481410244507,-0.024830806474203045,0.025209902756251946,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02574959945067512,0.02613107499809253,8.320879120879113,12.487912087912093,6.461538461538467,5.203418803418806,-0.0024420024420024333,-2.542124542124542,1.6776556776556788,0.0
598075.830733845,-1,0.02,0.005485396307094617,0.8843252950636656,0.005485396307094617,0.953513199450485,-0.0001891515967963661,-0.024778859180323957,0.02515716237391669,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02613107499809253,0.026894026092927348,8.320879120879113,12.329670329670336,6.488888888888894,5.094017094017097,-0.0024420024420024333,-2.5616605616605614,1.6825396825396837,0.0
598075.850594889,-1,0.02,0.005473896524480162,0.8824818458075327,0.005473896524480162,0.9515142199967104,-0.00018875505256828147,-0.024726911886444873,0.025104421991581437,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02613107499809253,0.027275501640344757,8.320879120879113,12.22417582417583,6.488888888888894,4.984615384615388,-0.0024420024420024333,-2.571428571428571,1.6825396825396837,0.0
598075.870564535,-1,0.02,0.005462396741865708,0.8806383965513997,0.005462396741865708,0.9495152405429358,-0.00018835850834019686,-0.024674964592565785,0.02505168160924618,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02613107499809253,0.028419928282596985,8.320879120879113,12.065934065934073,6.488888888888894,4.888888888888893,-0.0024420024420024333,-2.5665445665445663,1.6581196581196593,0.0
598075.890560459,-1,0.02,0.005450896959251254,0.8787949472952667,0.005450896959251254,0.9475162610891612,-0.00018796196411211222,-0.0246230172986867,0.024998941226910924,0.005531395437552433,0.8916990920881975,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02613107499809253,0.02994583047226662,8.320879120879113,11.960439560439568,6.488888888888894,4.752136752136757,0.0024420024420024333,-2.5616605616605614,1.6483516483516496,0.0
598075.910539627,-1,0.02,0.0054393971766368,0.8769514980391339,0.0054393971766368,0.9455172816353866,-0.00018756541988402758,-0.024571070004807617,0.02494620084457567,0.005531395437552433,0.8913176165407801,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02651255054550994,0.03185320820935367,8.320879120879113,11.828571428571436,6.475213675213681,4.629059829059834,0.0024420024420024333,-2.5616605616605614,1.6239316239316253,0.0
598075.930579485,-1,0.02,0.005427897394022346,0.8751080487830009,0.005427897394022346,0.943518302181612,-0.00018716887565594297,-0.02451912271092853,0.024893460462240415,0.005531395437552433,0.8913176165407801,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02651255054550994,0.03376058594644071,8.320879120879113,11.723076923076917,6.488888888888894,4.505982905982911,0.0073260073260073,-2.5665445665445663,1.594627594627596,0.0
598075.950587396,-1,0.02,0.005416397611407892,0.8732645995268679,0.005416397611407892,0.9415193227278373,-0.00018677233142785834,-0.024467175417049444,0.02484072007990516,0.005531395437552433,0.8913176165407801,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02651255054550994,0.03490501258869294,8.320879120879113,11.591208791208786,6.475213675213681,4.396581196581202,0.017094017094017033,-2.5665445665445663,1.599511599511601,0.0
598075.970517071,-1,0.02,0.005404897828793438,0.871421150270735,0.005404897828793438,0.9395203432740628,-0.00018637578719977373,-0.024415228123170356,0.024787979697569906,0.005531395437552433,0.8913176165407801,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02651255054550994,0.03566796368352776,8.320879120879113,11.48571428571428,6.488888888888894,4.287179487179486,0.012210012210012167,-2.5665445665445663,1.599511599511601,0.0
598075.990652222,-1,0.02,0.005393398046178984,0.869577701014602,0.005393398046178984,0.9375213638202882,-0.0001859792429716891,-0.024363280829291272,0.02473523931523465,0.005531395437552433,0.8905546654459453,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02651255054550994,0.03681239032577999,8.320879120879113,11.380219780219775,6.488888888888894,4.1641025641025635,0.0219780219780219,-2.5567765567765566,1.5848595848595863,0.0
598076.010634566,-1,0.02,0.00538189826356453,0.867734251758469,0.00538189826356453,0.9355223843665136,-0.00018558269874360448,-0.024311333535412184,0.024682498932899394,0.005531395437552433,0.8890287632562757,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.02651255054550994,0.037956816968032214,8.294505494505486,11.538461538461533,6.475213675213681,4.041025641025641,0.017094017094017033,-2.5567765567765566,1.5702075702075717,0.0
598076.030580889,-1,0.02,0.005370398480950075,0.865890802502336,0.005370398480950075,0.933523404912739,-0.00018518615451551984,-0.0242593862415331,0.02462975855056414,0.005912870984969842,0.8871213855191886,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.03032730601968403,0.03986419470511926,8.294505494505486,11.643956043956038,6.488888888888894,3.9452991452991455,0.026862026862026767,-2.395604395604396,1.540903540903539,0.0
598076.050590976,-1,0.02,0.005358898698335621,0.8640473532462031,0.005358898698335621,0.9315244254589644,-0.0001847896102874352,-0.024207438947654016,0.024577018168228885,0.005912870984969842,0.8844510566872668,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.03490501258869294,0.04100862134737149,8.294505494505486,11.69670329670329,6.488888888888894,3.8085470085470092,0.03174603174603163,-2.3663003663003668,1.5506715506715487,0.0
598076.070590112,-1,0.02,0.005347398915721167,0.8622039039900701,0.005347398915721167,0.9295254460051898,-0.0001843930660593506,-0.024155491653774928,0.02452427778589363,0.005912870984969842,0.8802548256656753,0.005531395437552433,0.9615091172655834,-0.0001907377737087046,-0.04062714579995408,0.0413900968947889,8.320879120879113,11.828571428571436,6.475213675213681,3.740170940170941,0.03174603174603163,-2.283272283272283,1.5750915750915766,0.0
598076.090614212,-1,0.02,0.005335899133106713,0.8603604547339371,0.005335899133106713,0.9275264665514151,-0.00018399652183126596,-0.024103544359895843,0.024471537403558376,0.005912870984969842,0.8764400701915012,0.005531395437552433,0.961127641718166,-0.0005722133211261138,-0.04444190127412817,0.041771572442206306,8.320879120879113,11.934065934065941,6.43418803418804,3.781196581196582,0.03174603174603163,-2.293040293040293,1.5750915750915766,0.0
598076.110572076,-1,0.02,0.005324399350492259,0.8585170054778042,0.005324399350492259,0.9255274870976405,-0.00018359997760318135,-0.024051597066016756,0.02441879702122312,0.005912870984969842,0.8737697413595793,0.005912870984969842,0.9607461661707486,-0.0001907377737087046,-0.04787518120088485,0.041771572442206306,8.320879120879113,11.881318681318689,6.461538461538467,3.603418803418805,0.012210012210012167,-2.249084249084249,1.5848595848595863,0.0
598076.130567539,-1,0.02,0.005312899567877805,0.8566735562216712,0.005312899567877805,0.923528507643866,-0.00018320343337509671,-0.02399964977213767,0.024366056638887863,0.005912870984969842,0.8703364614328226,0.005912870984969842,0.9603646906233312,-0.000953688868543523,-0.04825665674830226,0.041771572442206306,8.320879120879113,12.171428571428578,6.4068376068376125,3.5350427350427367,0.0219780219780219,-2.327228327228327,1.594627594627596,0.0
598076.150540821,-1,0.02,0.005301399785263351,0.8548301069655382,0.005301399785263351,0.9215295281900914,-0.0001828068891470121,-0.023947702478258583,0.024313316256552607,0.005912870984969842,0.8669031815060659,0.005912870984969842,0.959220263981079,-0.0005722133211261138,-0.04825665674830226,0.041771572442206306,8.320879120879113,12.171428571428578,6.365811965811972,3.562393162393164,0.012210012210012167,-2.332112332112332,1.599511599511601,0.0
598076.170621997,-1,0.02,0.005289900002648897,0.8529866577094053,0.005289900002648897,0.9195305487363168,-0.00018241034491892747,-0.0238957551843795,0.024260575874217354,0.005912870984969842,0.8638513771267267,0.005912870984969842,0.9576943617914093,-0.0005722133211261138,-0.04825665674830226,0.041771572442206306,8.294505494505486,12.22417582417583,6.338461538461544,3.5487179487179503,0.0024420024420024333,-2.327228327228327,1.599511599511601,0.0
