t,phase,joint,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7
391803.005426556,approach,0,0.0001873010570653045,0.023520957441763093,-0.010676160252722357,0.03996935823440743,-0.01329837505163662,-0.010301558138591748,-0.003558720084240786,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.731623931623929,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.026862026862026767
391803.00672175,approach,0,0.00018701466401168783,0.024861139464023393,-0.010659835848666206,0.042966346983284484,-0.013278041144829836,-0.01028580652064283,-0.003553278616222069,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.731623931623929,-0.294017094017093,0.11477411477411437,0.09035409035409003,0.0219780219780219
391803.008068024,approach,0,0.00018672827095807116,0.026201321486283697,-0.010643511444610057,0.04596333573216154,-0.013257707238023053,-0.010270054902693913,-0.0035478371482033522,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.731623931623929,-0.28034188034187935,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.009397674,approach,0,0.00018644187790445448,0.027541503508543994,-0.010627187040553905,0.04896032448103859,-0.013237373331216268,-0.010254303284744998,-0.0035423956801846354,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.28034188034187935,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.010752379,approach,0,0.0001861554848508378,0.028881685530804297,-0.010610862636497756,0.05195731322991564,-0.013217039424409485,-0.01023855166679608,-0.0035369542121659187,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.012116955,approach,0,0.00018586909179722116,0.030221867553064597,-0.010594538232441605,0.0549543019787927,-0.013196705517602702,-0.010222800048847163,-0.003531512744147202,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.013420476,approach,0,0.00018558269874360448,0.0315620495753249,-0.010578213828385455,0.05795129072766975,-0.013176371610795917,-0.010207048430898246,-0.003526071276128485,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.014704479,approach,0,0.0001852963056899878,0.0329022315975852,-0.010561889424329304,0.060948279476546796,-0.013156037703989133,-0.010191296812949328,-0.0035206298081097683,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.016038875,approach,0,0.00018500991263637113,0.0342424136198455,-0.010545565020273154,0.06394526822542385,-0.01313570379718235,-0.010175545195000411,-0.0035151883400910515,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.026862026862026767
391803.017617714,approach,0,0.00018472351958275445,0.0355825956421058,-0.010529240616217003,0.0669422569743009,-0.013115369890375567,-0.010159793577051495,-0.0035097468720723347,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7179487179487154,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.018728831,approach,0,0.00018443712652913778,0.0369227776643661,-0.010512916212160854,0.06993924572317796,-0.013095035983568782,-0.010144041959102578,-0.003504305404053618,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.731623931623929,-0.28034188034187935,0.11965811965811923,0.09035409035409003,0.026862026862026767
391803.020103286,approach,0,0.0001841507334755211,0.03826295968662641,-0.010496591808104703,0.07293623447205501,-0.013074702076761998,-0.01012829034115366,-0.003498863936034901,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.731623931623929,-0.294017094017093,0.11965811965811923,0.09035409035409003,0.0219780219780219
391803.021412437,approach,0,0.00018386434042190442,0.03960314170888671,-0.010480267404048553,0.07593322322093206,-0.013054368169955215,-0.010112538723204743,-0.0034934224680161843,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.27692307692307594,0.7042735042735018,-0.28034188034187935,0.11965811965811923,0.09035409035409003,0.026862026862026767
391803.022818893,approach,0,0.00018357794736828775,0.04094332373114701,-0.010463942999992402,0.07893021196980912,-0.01303403426314843,-0.010096787105255826,-0.0034879809999974675,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.25054945054944966,0.6769230769230745,-0.28034188034187935,0.11477411477411437,0.0805860805860803,0.026862026862026767
391803.024092219,approach,0,0.00018329155431467107,0.04228350575340731,-0.010447618595936252,0.08192720071868617,-0.013013700356341647,-0.010081035487306909,-0.0034825395319787508,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.22417582417582338,0.6358974358974336,-0.2529914529914521,0.11477411477411437,0.07081807081807057,0.0219780219780219
391803.025457357,approach,0,0.0001830051612610544,0.043623687775667615,-0.010431294191880101,0.08492418946756322,-0.012993366449534863,-0.010065283869357993,-0.003477098063960034,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.1978021978021971,0.5948717948717928,-0.18461538461538396,0.10012210012209977,0.07081807081807057,0.017094017094017033
391803.02675153,approach,0,0.00018271876820743772,0.044963869797927915,-0.010414969787823952,0.08792117821644028,-0.012973032542728078,-0.010049532251409076,-0.003471656595941317,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.1978021978021971,0.5264957264957246,-0.12991452991452945,0.09035409035409003,0.0659340659340657,0.012210012210012167
391803.028021994,approach,0,0.00018243237515382107,0.04630405182018821,-0.0103986453837678,0.09091816696531732,-0.012952698635921295,-0.010033780633460158,-0.0034662151279226004,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.14505494505494454,0.48547008547008375,-0.06153846153846132,0.08547008547008517,0.056166056166055967,0.012210012210012167
391803.029532408,approach,0,0.0001821459821002044,0.04764423384244851,-0.01038232097971165,0.09391515571419438,-0.012932364729114512,-0.010018029015511241,-0.0034607736599038836,0.0001907377737087046,0.007438773174639479,-0.010872053101396162,0.0040054932478827965,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.11868131868131826,0.44444444444444287,0.07521367521367495,0.07081807081807057,0.0512820512820511,0.0073260073260073
391803.03094098,approach,0,0.00018185958904658772,0.048984415864708815,-0.0103659965756555,0.09691214446307143,-0.012912030822307727,-0.010002277397562324,-0.0034553321918851664,0.0001907377737087046,0.007438773174639479,-0.011253528648813571,0.004386968795300206,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,-0.03956043956043942,0.38974358974358836,0.14358974358974308,0.0659340659340657,0.04639804639804623,0.0024420024420024333
391803.032207612,approach,0,0.00018157319599297104,0.050324597886969115,-0.01034967217159935,0.09990913321194848,-0.012891696915500944,-0.009986525779613408,-0.0034498907238664496,0.0001907377737087046,0.007438773174639479,-0.011253528648813571,0.004386968795300206,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,0.01318681318681314,0.3623931623931611,0.294017094017093,0.06105006105006083,0.04639804639804623,0.0024420024420024333
391803.033361251,approach,0,0.00018128680293935437,0.051664779909229415,-0.010333347767543199,0.10290612196082555,-0.01287136300869416,-0.00997077416166449,-0.003444449255847733,0.0001907377737087046,0.007438773174639479,-0.011253528648813571,0.004386968795300206,-0.013542381933318026,-0.010490577553978753,-0.0036240177004653873,-0.09230769230769198,0.03956043956043942,0.294017094017093,0.37606837606837473,0.0512820512820511,0.0366300366300365,0.0024420024420024333
391803.034649212,approach,0,0.0001810004098857377,0.053004961931489715,-0.01031702336348705,0.1059031107097026,-0.012851029101887377,-0.009955022543715573,-0.003439007787829016,0.0001907377737087046,0.007438773174639479,-0.011253528648813571,0.004386968795300206,-0.013542381933318026,-0.010872053101396162,-0.0036240177004653873,-0.09230769230769198,0.09230769230769198,0.294017094017093,0.44444444444444287,0.04639804639804623,0.0366300366300365,0.0024420024420024333
391803.03603641,approach,0,0.00018071401683212102,0.05434514395375002,-0.010300698959430898,0.10890009945857965,-0.012830695195080592,-0.009939270925766656,-0.003433566319810299,0.0001907377737087046,0.007438773174639479,-0.011253528648813571,0.004768444342717615,-0.013542381933318026,-0.010872053101396162,-0.0036240177004653873,-0.09230769230769198,0.17142857142857082,0.22564102564102484,0.5264957264957246,0.04639804639804623,0.026862026862026767,-0.0024420024420024333
391803.037588752,approach,0,0.00018042762377850434,0.05568532597601032,-0.010284374555374749,0.11189708820745671,-0.012810361288273809,-0.009923519307817739,-0.0034281248517915824,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.004768444342717615,-0.013542381933318026,-0.010872053101396162,-0.0036240177004653873,-0.09230769230769198,0.1978021978021971,0.1982905982905976,0.5948717948717928,0.04151404151404137,0.026862026862026767,-0.0024420024420024333
391803.038924951,approach,0,0.00018014123072488766,0.057025507998270615,-0.010268050151318597,0.11489407695633375,-0.012790027381467025,-0.009907767689868821,-0.0034226833837728656,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.004768444342717615,-0.013542381933318026,-0.010872053101396162,-0.0036240177004653873,-0.09230769230769198,0.25054945054944966,0.14358974358974308,0.7179487179487154,0.0366300366300365,0.0219780219780219,0.0024420024420024333
391803.04021533,approach,0,0.000179854837671271,0.05836569002053092,-0.010251725747262446,0.1178910657052108,-0.01276969347466024,-0.009892016071919904,-0.003417241915754149,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.005149919890135024,-0.013923857480735435,-0.010872053101396162,-0.0036240177004653873,-0.09230769230769198,0.3560439560439548,0.14358974358974308,0.8547008547008517,0.0366300366300365,0.017094017094017033,-0.0024420024420024333
391803.041450438,approach,0,0.00017956844461765434,0.05970587204279122,-0.010235401343206297,0.12088805445408786,-0.012749359567853457,-0.009876264453970988,-0.003411800447735432,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.005531395437552433,-0.013923857480735435,-0.010872053101396162,-0.0036240177004653873,-0.09230769230769198,0.40879120879120734,0.1025641025641022,0.9230769230769269,0.03174603174603163,0.012210012210012167,-0.0024420024420024333
391803.042823953,approach,0,0.00017928205156403766,0.06104605406505152,-0.010219076939150145,0.12388504320296491,-0.012729025661046674,-0.009860512836022071,-0.0034063589797167153,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.005912870984969842,-0.013923857480735435,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,0.4615384615384599,0.06153846153846132,0.991452991452995,0.03174603174603163,0.012210012210012167,-0.0024420024420024333
391803.04486671,approach,0,0.000178995658510421,0.06238623608731182,-0.010202752535093996,0.12688203195184194,-0.012708691754239889,-0.009844761218073154,-0.0034009175116979985,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.006294346532387252,-0.013923857480735435,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,0.567032967032965,0.06153846153846132,1.1145299145299177,0.03174603174603163,0.0073260073260073,-0.0024420024420024333
391803.046043454,approach,0,0.0001787092654568043,0.06372641810957212,-0.010186428131037845,0.129879020700719,-0.012688357847433105,-0.009829009600124236,-0.0033954760436792817,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.00705729762722207,-0.013923857480735435,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,0.7252747252747227,0.04786324786324769,1.2239316239316267,0.03174603174603163,0.0073260073260073,-0.0024420024420024333
391803.046864063,approach,0,0.00017842287240318763,0.06506660013183244,-0.010170103726981695,0.13287600944959607,-0.012668023940626322,-0.009813257982175319,-0.003390034575660565,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.00705729762722207,-0.013923857480735435,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,0.7252747252747227,0.02051282051282044,1.2239316239316267,0.03174603174603163,0.0073260073260073,-0.0024420024420024333
391803.048316786,approach,0,0.00017813647934957096,0.06640678215409272,-0.010153779322925544,0.13587299819847312,-0.012647690033819539,-0.009797506364226403,-0.003384593107641848,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.007820248722056888,-0.013923857480735435,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,0.8571428571428541,0.02051282051282044,1.3333333333333357,0.026862026862026767,0.0024420024420024333,-0.0024420024420024333
391803.049506794,approach,0,0.00017785008629595428,0.06774696417635304,-0.010137454918869394,0.13886998694735017,-0.012627356127012754,-0.009781754746277486,-0.0033791516396231313,0.0001907377737087046,0.007820248722056888,-0.011253528648813571,0.008201724269474298,-0.013923857480735435,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,0.9362637362637329,0.02051282051282044,1.3333333333333357,0.026862026862026767,0.0024420024420024333,-0.0024420024420024333
391803.050811803,approach,0,0.0001775636932423376,0.06908714619861334,-0.010121130514813243,0.14186697569622722,-0.01260702222020597,-0.009766003128328569,-0.0033737101716044145,0.0001907377737087046,0.008201724269474298,-0.011253528648813571,0.008964675364309116,-0.014305333028152845,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,1.0153846153846118,0.02051282051282044,1.3880341880341902,0.026862026862026767,0.0024420024420024333,-0.0024420024420024333
391803.052182355,approach,0,0.00017727730018872093,0.07042732822087364,-0.010104806110757094,0.1448639644451043,-0.012586688313399187,-0.009750251510379651,-0.0033682687035856977,0.0001907377737087046,0.008201724269474298,-0.011253528648813571,0.009727626459143934,-0.014305333028152845,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,1.1736263736263695,0.02051282051282044,1.4564102564102583,0.0219780219780219,0.0024420024420024333,-0.0073260073260073
391803.053522807,approach,0,0.00017699090713510425,0.07176751024313394,-0.010088481706700942,0.14786095319398132,-0.012566354406592402,-0.009734499892430734,-0.003362827235566981,0.0001907377737087046,0.008201724269474298,-0.011253528648813571,0.010490577553978753,-0.014305333028152845,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,1.2527472527472483,0.02051282051282044,1.470085470085472,0.0219780219780219,0.0024420024420024333,-0.0073260073260073
391803.054890195,approach,0,0.00017670451408148758,0.07310769226539422,-0.010072157302644793,0.15085794194285837,-0.012546020499785619,-0.009718748274481817,-0.003357385767548264,0.0001907377737087046,0.008201724269474298,-0.011253528648813571,0.011253528648813571,-0.014305333028152845,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,1.3318681318681271,0.006837606837606813,1.4974358974358992,0.017094017094017033,0.0024420024420024333,-0.0073260073260073
391803.056249305,approach,0,0.0001764181210278709,0.07444787428765454,-0.010055832898588642,0.15385493069173545,-0.012525686592978836,-0.009702996656532901,-0.0033519442995295474,0.0001907377737087046,0.008201724269474298,-0.011253528648813571,0.01201647974364839,-0.014305333028152845,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,1.4637362637362585,0.02051282051282044,1.5247863247863265,0.017094017094017033,-0.0024420024420024333,-0.0073260073260073
391803.057569642,approach,0,0.00017613172797425425,0.07578805630991484,-0.010039508494532492,0.15685191944061247,-0.01250535268617205,-0.009687245038583984,-0.0033465028315108306,0.0001907377737087046,0.008583199816891707,-0.011253528648813571,0.012779430838483208,-0.014305333028152845,-0.010872053101396162,-0.0040054932478827965,-0.09230769230769198,1.5428571428571374,0.006837606837606813,1.5931623931623946,0.012210012210012167,-0.0073260073260073,-0.0024420024420024333
391803.058872775,approach,0,0.00017584533492063758,0.07712823833217514,-0.010023184090476341,0.15984890818948955,-0.012485018779365267,-0.009671493420635066,-0.0033410613634921138,0.0001907377737087046,0.008583199816891707,-0.011253528648813571,0.013923857480735435,-0.014305333028152845,-0.010872053101396162,-0.004386968795300206,-0.09230769230769198,1.59560439560439,0.006837606837606813,1.6615384615384627,0.0073260073260073,-0.0073260073260073,0.0073260073260073
391803.060031776,approach,0,0.0001755589418670209,0.07846842035443544,-0.010006859686420191,0.1628458969383666,-0.012464684872558484,-0.009655741802686149,-0.003335619895473397,0.0001907377737087046,0.008964675364309116,-0.011253528648813571,0.014686808575570254,-0.014305333028152845,-0.010490577553978753,-0.004386968795300206,-0.0659340659340657,1.7010989010989093,0.006837606837606813,1.8119658119658126,0.0073260073260073,-0.0073260073260073,0.0073260073260073
391803.061438204,approach,0,0.00017527254881340423,0.07980860237669575,-0.00999053528236404,0.16584288568724365,-0.012444350965751699,-0.009639990184737232,-0.00333017842745468,0.0001907377737087046,0.008964675364309116,-0.011253528648813571,0.01583123521782248,-0.014305333028152845,-0.010490577553978753,-0.004386968795300206,-0.0659340659340657,1.7538461538461618,0.02051282051282044,1.8940170940170944,0.012210012210012167,-0.0073260073260073,0.012210012210012167
391803.06273193,approach,0,0.00017498615575978755,0.08114878439895604,-0.00997421087830789,0.1688398744361207,-0.012424017058944916,-0.009624238566788314,-0.0033247369594359634,-0.0001907377737087046,0.009346150911726525,-0.011253528648813571,0.01697566186007471,-0.014305333028152845,-0.010490577553978753,-0.004768444342717615,-0.03956043956043942,1.8065934065934144,0.02051282051282044,1.9623931623931625,0.012210012210012167,-0.012210012210012167,0.017094017094017033
391803.064204344,approach,0,0.00017469976270617087,0.08248896642121635,-0.00995788647425174,0.17183686318499777,-0.012403683152138132,-0.009608486948839399,-0.0033192954914172466,-0.0001907377737087046,0.009346150911726525,-0.011253528648813571,0.017738612954909527,-0.014305333028152845,-0.010490577553978753,-0.005149919890135024,-0.01318681318681314,1.8857142857142932,0.006837606837606813,2.0444444444444443,0.012210012210012167,-0.012210012210012167,0.0512820512820511
391803.065533184,approach,0,0.0001744133696525542,0.08382914844347664,-0.00994156207019559,0.17483385193387482,-0.012383349245331347,-0.009592735330890481,-0.00331385402339853,-0.0001907377737087046,0.009727626459143934,-0.011253528648813571,0.018883039597161755,-0.014305333028152845,-0.010490577553978753,-0.005912870984969842,0.01318681318681314,1.9384615384615458,0.02051282051282044,2.167521367521367,0.0073260073260073,-0.012210012210012167,0.07570207570207543
391803.066800245,approach,0,0.00017412697659893752,0.08516933046573694,-0.009925237666139439,0.17783084068275185,-0.012363015338524564,-0.009576983712941564,-0.003308412555379813,-0.0005722133211261138,0.009727626459143934,-0.011253528648813571,0.020027466239413982,-0.014305333028152845,-0.010490577553978753,-0.007438773174639479,0.03956043956043942,1.9912087912087983,0.006837606837606813,2.208547008547008,0.012210012210012167,-0.012210012210012167,0.1245421245421241
391803.068266427,approach,0,0.00017384058354532085,0.08650951248799725,-0.00990891326208329,0.18082782943162892,-0.01234268143171778,-0.009561232094992647,-0.0033029710873610963,-0.000953688868543523,0.010109102006561344,-0.011253528648813571,0.02155336842908362,-0.014305333028152845,-0.010490577553978753,-0.008583199816891707,0.11868131868131826,2.0967032967033035,0.02051282051282044,2.2632478632478623,0.012210012210012167,-0.012210012210012167,0.14407814407814357
391803.069918155,approach,0,0.00017355419049170417,0.08784969451025754,-0.009892588858027138,0.18382481818050597,-0.012322347524910997,-0.00954548047704373,-0.0032975296193423795,-0.0013351644159609322,0.010490577553978753,-0.011253528648813571,0.022697795071335847,-0.014305333028152845,-0.010490577553978753,-0.009346150911726525,0.14505494505494454,2.2021978021978086,0.006837606837606813,2.2632478632478623,0.012210012210012167,-0.012210012210012167,0.16361416361416303
391803.071225896,approach,0,0.00017326779743808752,0.08918987653251785,-0.009876264453970988,0.18682180692938302,-0.012302013618104212,-0.009529728859094812,-0.0032920881513236627,-0.0017166399633783413,0.010872053101396162,-0.011253528648813571,0.024223697261005483,-0.014305333028152845,-0.010490577553978753,-0.010490577553978753,0.1978021978021971,2.413186813186819,0.006837606837606813,2.235897435897435,0.012210012210012167,-0.012210012210012167,0.1831501831501825
391803.072128919,approach,0,0.00017298140438447084,0.09053005855477815,-0.009859940049914837,0.18981879567826007,-0.01228167971129743,-0.009513977241145897,-0.003286646683304946,-0.0020981155107957505,0.010872053101396162,-0.011253528648813571,0.02536812390325771,-0.014305333028152845,-0.010490577553978753,-0.01163500419623098,0.3032967032967022,2.413186813186819,0.006837606837606813,2.2632478632478623,0.012210012210012167,-0.012210012210012167,0.21733821733821657
391803.073620284,approach,0,0.00017269501133085417,0.09187024057703845,-0.009843615645858688,0.19281578442713715,-0.012261345804490646,-0.00949822562319698,-0.003281205215286229,-0.0020981155107957505,0.010872053101396162,-0.011253528648813571,0.026894026092927348,-0.014305333028152845,-0.010490577553978753,-0.012397955291065799,0.3032967032967022,2.624175824175829,0.006837606837606813,2.3316239316239304,0.012210012210012167,-0.012210012210012167,0.23199023199023117
