t_send,step_idx,publish_dt,cmd_r_aj_1,cmd_r_aj_2,cmd_r_aj_3,cmd_r_aj_4,cmd_r_aj_5,cmd_r_aj_6,cmd_r_aj_7,meas_r_aj_1,meas_r_aj_2,meas_r_aj_3,meas_r_aj_4,meas_r_aj_5,meas_r_aj_6,meas_r_aj_7,eff_r_aj_1,eff_r_aj_2,eff_r_aj_3,eff_r_aj_4,eff_r_aj_5,eff_r_aj_6,eff_r_aj_7,cmd_gripper
587468.645978018,-1,0.08,0.018883039597161755,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015449759670405072,0.014305333028152845,0.018883039597161755,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015449759670405072,0.014305333028152845,-1.410989010989013,-0.22417582417582338,0.08888888888888857,-0.3487179487179475,-0.0073260073260073,0.1391941391941387,-0.1538461538461533,0.0
587468.726011802,-1,0.08,0.012588693064774503,0.002811093271665991,-0.0013987436738638337,0.0034332799267566827,-0.00012715851580580306,-0.010299839780270048,0.00953688868543523,0.019645990691996573,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.01621271076523989,0.014686808575570254,-0.1978021978021971,-0.09230769230769198,-0.03418803418803407,-0.03418803418803407,-0.017094017094017033,0.0073260073260073,-0.017094017094017033,0.0
587468.805977512,-1,0.08,0.006294346532387252,0.003905546579953641,-0.0006993718369319168,0.0017166399633783413,-6.357925790290153e-05,-0.005149919890135024,0.004768444342717615,0.019645990691996573,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.0165941863126573,0.015068284122987663,-0.5406593406593387,-0.03956043956043942,-0.03418803418803407,-0.12991452991452945,-0.012210012210012167,0.04639804639804623,-0.0659340659340657,0.0
587468.886066303,-1,0.08,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.019645990691996573,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.0165941863126573,0.015068284122987663,-0.9890109890109926,0.03956043956043942,0.03418803418803407,-0.22564102564102484,-0.017094017094017033,0.10012210012209977,-0.11477411477411437,0.0
587468.965922863,0,0.08,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.019264515144579164,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015449759670405072,0.014686808575570254,-1.410989010989013,0.11868131868131826,0.08888888888888857,-0.3487179487179475,-0.0073260073260073,0.13431013431013383,-0.14896214896214843,0.0
587469.045994834,1,0.08,0.0,0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0.018883039597161755,0.0017166399633783413,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015449759670405072,0.014305333028152845,-1.3846153846153868,0.14505494505494454,0.08888888888888857,-0.3487179487179475,-0.012210012210012167,0.13431013431013383,-0.1538461538461533,0.0
587469.125951869,2,0.08,0.0,0.015000000596046448,0.0,0.0,0.0,0.0,0.0,0.018501564049744346,0.0020981155107957505,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015449759670405072,0.014305333028152845,-1.3846153846153868,0.4351648351648336,0.12991452991452945,-0.33504273504273385,-0.012210012210012167,0.14407814407814357,-0.1538461538461533,0.0
587469.206022565,3,0.08,0.0,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.018883039597161755,0.0024795910582131597,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015068284122987663,0.014305333028152845,-1.3846153846153868,0.7780219780219753,0.08888888888888857,-0.33504273504273385,-0.012210012210012167,0.1391941391941387,-0.1636141636141648,0.0
587469.286078013,4,0.08,0.0,0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.018883039597161755,0.002861066605630569,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.015068284122987663,0.014305333028152845,-1.410989010989013,1.0945054945054906,0.1025641025641022,-0.3487179487179475,-0.012210012210012167,0.13431013431013383,-0.1538461538461533,0.0
587469.36597749,5,0.08,0.0,0.030000001192092896,0.0,0.0,0.0,0.0,0.0,0.018883039597161755,0.004768444342717615,-0.0020981155107957505,0.005149919890135024,-0.0001907377737087046,-0.014686808575570254,0.014305333028152845,-1.3846153846153868,1.2791208791208746,0.1025641025641022,-0.33504273504273385,-0.012210012210012167,0.11965811965811923,-0.1538461538461533,0.0
